caseNumber,steps,temperature,intensityOfUse,humidity,degradationState,productionVolume,treatment
10304,38,10.24467835,6.445956774,12.3666209,3397.079674,660.2920326,1
10304,39,10.00081523,12.79619623,24.5416274,3545.714534,1290.857093,0
10304,40,10.27201553,9.216093564,17.99761407,3554.494742,1289.101052,0
10304,41,15.18287809,6.93087821,18.04914203,3611.421053,1277.715789,0
10304,42,5.845163283,8.935418182,15.91676768,3621.396618,637.8603382,1
10304,43,8.762504453,4.243240092,11.20603085,3793.882956,1241.223409,0
10304,44,12.88258586,9.444518563,28.31177267,3859.973266,1228.005347,0
10304,45,1.981401828,3.401317721,13.12918563,3866.527275,1226.694545,0
10304,46,7.612153008,7.808709036,17.70796621,4038.251374,596.1748626,1
10304,47,8.8644182,7.698542055,18.71616936,4178.64136,1164.271728,0
10304,48,8.054110152,10.33287918,15.02432548,4335.455934,1132.908813,0
10304,49,23.27081202,6.058791569,21.12661167,4465.258179,553.4741821,1
10305,0,7.643535226,6.560396061,18.24612509,60.44017161,1987.911966,0
10305,1,15.010745,10.56188144,29.5367469,82.07341051,1983.585318,0
10305,2,8.605946621,11.93405275,17.9414329,106.4017573,989.3598243,1
10305,3,17.01410516,9.486750567,23.70769852,208.0179634,979.1982037,1
10305,4,13.46815112,9.207476021,17.8541705,402.1253446,1919.574931,0
10305,5,18.07021471,13.15565771,24.69475692,456.5311053,1908.693779,0
10305,6,6.789039071,10.11988998,15.88887764,613.3424023,1877.33152,0
10305,7,8.070567477,12.64494528,30.01655682,615.2655727,938.4734427,1
10305,8,19.62736308,12.84407939,30.55962687,604.6955873,939.5304413,1
10305,9,13.11033787,15.74755834,30.43395306,693.152547,1861.369491,0
10305,10,12.29258504,9.351388652,25.57313307,771.0879022,922.8912098,1
10305,11,6.08365882,9.367781522,16.56618283,766.6627401,923.333726,1
10305,12,7.877861277,11.79769622,22.05601643,879.80052,1824.039896,0
10305,13,6.651142264,7.242018252,13.65252621,880.2569339,911.9743066,1
10305,14,7.089036585,1.931612661,14.45532078,890.5311399,1821.893772,0
10305,15,6.591995308,5.879498693,20.06429488,879.8802646,912.0119735,1
10305,16,10.6002634,7.573448824,10.85773821,922.4714776,1815.505704,0
10305,17,5.102224457,4.188499459,27.36152884,1060.352998,893.9647002,1
10305,18,23.12398366,7.018045476,18.97285104,1070.458823,1785.908235,0
10305,19,15.34298788,9.143158257,25.06994493,1084.932359,1783.013528,0
10305,20,9.211319,8.270290786,24.88978556,1098.903847,890.1096153,1
10305,21,12.66056763,10.14161809,16.25526994,1105.945257,889.4054743,1
10305,22,9.956686812,16.54025855,25.90454141,1291.266427,1741.746715,0
10305,23,12.18287928,11.03201283,18.26046808,1411.067061,1717.786588,0
10305,24,14.86226746,9.621036659,25.24738377,1479.815646,1704.036871,0
10305,25,4.548265447,13.21048045,24.632681,1570.276933,1685.944613,0
10305,26,14.40782004,14.41143222,32.94848092,1559.5506,844.04494,1
10305,27,11.31473525,9.690488306,25.96842601,1631.287607,836.8712393,1
10305,28,6.671548267,4.869746253,16.71341053,1613.803412,838.6196588,1
10305,29,14.12278094,4.601219378,14.96857594,1637.218249,1672.55635,0
10305,30,15.02550411,9.062954853,19.34535956,1644.342753,1671.131449,0
10305,31,5.319366551,8.958811329,15.86145745,1709.557918,1658.088416,0
10305,32,7.480740595,13.33077608,17.23770494,1716.51553,828.348447,1
10305,33,6.66526477,6.136292218,11.62627821,1788.270088,1642.345982,0
10305,34,16.10934316,14.17859848,28.46754605,2088.322818,791.1677182,1
10305,35,17.50508744,15.10375273,31.13342168,2267.413985,1546.517203,0
10305,36,5.430342873,9.787588163,17.00007727,2388.941699,1522.21166,0
10305,37,-3.731607599,9.211439887,18.75288757,2607.847692,1478.430462,0
10305,38,10.617986,3.37467056,20.90005819,2729.590985,727.0409015,1
10305,39,17.28439428,11.45943968,16.28650264,2850.254828,1429.949034,0
10305,40,17.39375388,4.423044752,22.51262992,2834.503123,716.5496877,1
10305,41,15.01241416,6.145090647,20.6934538,2899.544473,1420.091105,0
10305,42,7.39950906,8.477722869,16.62223752,2978.768518,1404.246296,0
10305,43,2.779275178,6.807934048,14.37994845,3123.250671,687.6749329,1
10305,44,11.87143098,8.357943107,17.36439238,3142.870662,1371.425868,0
10305,45,15.26912776,14.54972792,30.13167504,3174.243786,682.5756214,1
10305,46,16.34668332,10.54561582,25.65693182,3511.168042,648.8831958,1
10305,47,9.243353404,6.059485777,21.53550903,3542.084655,1291.583069,0
10305,48,18.45752461,8.643002547,25.70270496,3612.237309,638.7762691,1
10305,49,8.918295678,8.302215861,23.62842879,3616.098276,1276.780345,0
10306,0,11.99565886,4.450803816,9.970241729,63.5218729,993.6478127,1
10306,1,21.47045307,9.445622127,30.17731237,257.0292499,1948.59415,0
10306,2,2.786234342,10.00071262,23.2578948,360.2127513,963.9787249,1
10306,3,10.81628846,8.941641527,17.88234947,505.9270623,949.4072938,1
10306,4,12.66924409,7.497001426,15.32294534,534.5348612,946.5465139,1
10306,5,9.840437491,9.301116487,20.03362957,735.6342959,926.4365704,1
10306,6,22.65574337,9.571952933,15.12785607,901.589761,1819.682048,0
10306,7,2.366194621,5.043775655,16.08525408,964.421867,903.5578133,1
10306,8,10.69432272,7.940283105,8.040862316,1031.463151,1793.70737,0
10306,9,8.893847952,12.37376301,15.64595898,1229.180626,1754.163875,0
10306,10,9.285058492,12.28502856,22.66575361,1271.122052,1745.77559,0
10306,11,16.16472304,11.0266603,22.58720797,1283.326177,1743.334765,0
10306,12,6.89529564,7.258480581,12.25173464,1364.569623,863.5430377,1
10306,13,3.624935998,8.234512051,19.62461101,1581.633951,1683.67321,0
10306,14,7.406805429,9.115409609,19.64664029,1600.610937,1679.877813,0
10306,15,7.324612329,7.142768182,18.9001744,1690.006768,830.9993232,1
10306,16,14.63028008,11.36079491,19.91224098,1703.509337,829.6490663,1
10306,17,11.871458,5.695191862,24.79144307,1816.295195,1636.740961,0
10306,18,16.80872609,13.19282082,34.11682932,1857.031276,814.2968724,1
10306,19,6.865698156,10.0608105,22.08976653,1997.060868,1600.587826,0
10306,20,20.87054176,7.444683134,19.58712474,2005.622207,1598.875559,0
10306,21,7.699047618,7.049205465,17.43730501,2015.30243,1596.939514,0
10306,22,1.570853928,10.79193433,19.24034791,2001.29438,799.870562,1
10306,23,5.477737834,7.85005174,14.03999384,2046.24936,795.375064,1
10306,24,3.61843419,4.075788975,11.51527929,2405.908791,1518.818242,0
10306,25,9.985841603,11.71624442,21.29974667,2438.923641,756.1076359,1
10306,26,17.90434631,14.22863932,26.42289049,2444.852569,1511.029486,0
10306,27,6.850428121,16.14936907,30.90240534,2482.152785,1503.569443,0
10306,28,14.84674137,8.374701215,15.05255157,2492.830787,1501.433843,0
10306,29,7.673819337,7.319215179,16.51111458,2498.141226,750.1858774,1
10306,30,9.203127087,4.091310402,13.68729854,2482.672585,751.7327415,1
10306,31,13.17458417,8.130180035,20.95010914,2556.390118,1488.721976,0
10306,32,11.74548218,4.882410318,19.46356559,2623.700366,737.6299634,1
10306,33,6.342752952,11.37203881,14.69281098,2703.89382,1459.221236,0
10306,34,5.192828124,7.356577018,15.35408973,2798.246774,720.1753226,1
10306,35,15.45565843,11.67252559,25.51683823,2956.782581,1408.643484,0
10306,36,11.5754453,13.07444064,20.34992779,3001.298841,1399.740232,0
10306,37,7.458243031,12.72074603,24.69344005,3147.465677,685.2534323,1
10306,38,1.994274851,10.51408639,12.75352983,3568.144662,1286.371068,0
10306,39,1.575838129,2.06826214,12.28041913,3590.437375,1281.912525,0
10306,40,17.82288218,10.72753417,24.73609723,3812.383296,1237.523341,0
10306,41,10.81270904,11.93788652,13.85071327,3912.241766,1217.551647,0
10306,42,16.56250646,6.475135611,24.14919628,3976.637843,1204.672431,0
10306,43,19.74857192,5.32559646,23.45204439,4047.358692,595.2641308,1
10306,44,11.50722298,5.902140925,23.75295261,4140.2508,1171.94984,0
10306,45,1.546137634,6.31983119,5.56402838,4205.057632,1158.988474,0
10306,46,12.78025358,12.4952664,32.07918633,4224.665651,1155.06687,0
10306,47,16.93895714,9.277494037,26.0243691,4242.559896,575.7440104,1
10306,48,2.216190569,10.99644892,18.07939394,4287.393041,1142.521392,0
10306,49,6.949450372,11.94945595,26.73968792,4366.244446,563.3755554,1
10307,0,13.69118695,12.09356107,21.57339334,0,1000,1
10307,1,9.508954639,14.20040572,22.68951077,325.9431985,967.4056801,1
10307,2,11.43527721,10.55517127,18.54845252,404.5743848,959.5425615,1
10307,3,6.414309664,11.06765601,22.07611844,516.9388018,1896.61224,0
10307,4,18.39539511,9.531032167,19.5098524,498.1922274,950.1807773,1
10307,5,16.01252099,7.992259262,25.67221822,502.4743524,1899.50513,0
10307,6,9.475779247,6.109231422,15.31590849,493.3615996,950.66384,1
10307,7,7.504286101,7.823773294,20.96921129,494.3121188,950.5687881,1
10307,8,12.51281687,2.805209094,13.87241008,550.6083623,944.9391638,1
10307,9,7.968691557,8.187414131,21.39887962,661.1235538,1867.775289,0
10307,10,6.029761605,8.162103161,13.57557114,1089.387672,891.0612328,1
10307,11,15.51959949,11.68091595,25.49764211,1092.349488,890.7650512,1
10307,12,-0.721006405,11.68830008,20.02846424,1081.889073,891.8110927,1
10307,13,13.8823817,4.141187432,11.90305794,1396.759186,1720.648163,0
10307,14,14.95921571,7.484200835,22.66186221,1416.963959,858.3036041,1
10307,15,8.335805665,8.965363165,10.17257192,1727.280033,827.2719967,1
10307,16,6.842823179,12.8221916,22.59809539,1896.473513,810.3526487,1
10307,17,7.779280734,8.63997333,20.56611654,1916.224629,1616.755074,0
10307,18,4.476292673,7.011124914,14.79258564,1979.491744,1604.101651,0
10307,19,5.973823069,7.951804887,19.01080195,2174.797569,1565.040486,0
10307,20,2.198688531,9.896323517,32.29400886,2179.643442,1564.071312,0
10307,21,11.35207952,3.676165632,17.65536384,2212.060247,778.7939753,1
10307,22,15.27782975,7.777094406,17.40463901,2248.896157,1550.220769,0
10307,23,13.8087845,10.57340769,21.0669157,2315.492468,1536.901506,0
10307,24,12.50598421,8.859059772,22.11753529,2358.726999,1528.2546,0
10307,25,8.762544831,5.929421337,11.14027076,2438.158145,756.1841855,1
10307,26,10.87285035,16.34567942,28.64256078,2559.043029,744.0956971,1
10307,27,10.88648451,6.937459188,17.05048915,2652.819244,734.7180756,1
10307,28,12.71013955,12.91409783,30.12122817,2659.20463,734.079537,1
10307,29,8.243199465,5.439743476,16.17085943,2642.967424,735.7032576,1
10307,30,12.48368326,13.23980868,17.24056396,2700.076119,729.9923881,1
10307,31,18.84815458,13.82221385,20.70495081,2772.096469,1445.580706,0
10307,32,6.493754158,12.93064689,20.95116216,2756.230542,724.3769458,1
10307,33,10.32310191,5.921925638,20.62515663,2783.936879,1443.212624,0
10307,34,18.47488347,11.65460699,23.34193291,2888.778126,711.1221874,1
10307,35,12.25527692,6.84762228,13.93118996,2876.976938,712.3023062,1
10307,36,7.619371935,5.285507493,17.97866752,2920.617205,707.9382795,1
10307,37,14.56907903,6.404414073,18.69869045,2910.717266,708.9282734,1
10307,38,10.35354775,13.87544792,21.8117697,2954.356797,1409.128641,0
10307,39,7.259277337,14.03974533,20.09565757,2962.79598,1407.440804,0
10307,40,11.851976,8.999975368,18.30211205,2992.525021,700.7474979,1
10307,41,10.16358491,8.742011485,15.07526929,2997.1435,1400.5713,0
10307,42,11.13889385,16.31207929,21.72279824,3020.424948,1395.91501,0
10307,43,10.20457968,6.448142713,18.3211231,3075.188281,1384.962344,0
10307,44,6.700491683,3.686634002,8.97175654,3096.554681,1380.689064,0
10307,45,13.69652062,12.62399642,19.46704647,3106.372355,1378.725529,0
10307,46,-1.531593142,12.39673416,14.00811313,3674.880335,1265.023933,0
10307,47,9.486973541,5.527963967,9.95353821,3769.757754,1246.048449,0
10307,48,9.525234507,6.682558024,18.25034893,3936.898587,606.3101413,1
10307,49,12.20413917,4.537508816,12.49554229,3977.168445,1204.566311,0
10308,0,7.871349804,7.261170895,15.25862514,10.35829192,998.9641708,1
10308,1,4.552306102,14.53521201,23.73236079,7.509278643,999.2490721,1
10308,2,14.01577092,6.013643331,15.28574692,1.860454596,999.8139545,1
10308,3,17.48870217,7.0275959,21.50046913,99.45248297,990.0547517,1
10308,4,4.95543882,8.602169164,22.29108313,82.68118111,991.7318819,1
10308,5,6.599100616,8.611707691,13.89137711,350.067781,1929.986444,0
10308,6,10.94661052,3.837434556,25.95196977,456.8758267,1908.624835,0
10308,7,6.763899521,10.26082475,15.12104215,604.1730364,939.5826964,1
10308,8,7.127180101,11.4699903,21.80699275,786.8234654,1842.635307,0
10308,9,9.157731476,3.006688304,20.70873373,857.3033936,1828.539321,0
10308,10,3.713136855,4.021404461,14.05650428,876.4652483,1824.70695,0
10308,11,8.848241072,6.289057521,24.43816027,918.9958048,1816.200839,0
10308,12,5.951747103,5.116397705,13.26105801,1039.669935,1792.066013,0
10308,13,10.78266504,5.954965344,15.05165715,1132.616623,1773.476675,0
10308,14,6.273900424,6.226448879,12.14380866,1294.924988,870.5075012,1
10308,15,14.29927315,9.776090003,20.71497802,1379.089243,1724.182151,0
10308,16,6.063876234,12.82809611,18.01803306,1513.965122,848.6034878,1
10308,17,7.783031568,7.267273185,9.351088321,1553.721787,844.6278213,1
10308,18,7.542762072,9.487859449,13.97098271,1758.824074,1648.235185,0
10308,19,7.195646557,13.50317149,19.86258081,1861.433558,1627.713288,0
10308,20,13.66148247,9.29168056,15.89799137,1864.764809,813.5235191,1
10308,21,9.447169174,7.893275701,18.16050234,1893.979606,1621.204079,0
10308,22,9.361804555,9.946997347,22.73212063,1995.822774,1600.835445,0
10308,23,12.89213292,6.515671114,22.11400639,2057.558291,1588.488342,0
10308,24,2.13756362,9.216724639,19.99858627,2066.352004,1586.729599,0
10308,25,9.459011574,10.61710685,17.86677189,2087.021667,1582.595667,0
10308,26,12.84575894,11.88401083,25.37343061,2088.205024,1582.358995,0
10308,27,9.306140812,4.067600723,21.3562817,2106.84068,789.315932,1
10308,28,5.699383468,10.05905743,25.02161329,2224.070851,1555.18583,0
10308,29,8.518268929,9.044927563,18.28249256,2255.452384,774.4547616,1
10308,30,17.38674034,7.678246217,15.5525223,2270.206629,1545.958674,0
10308,31,12.01223973,9.841703072,14.53217067,2284.58436,1543.083128,0
10308,32,4.950449216,5.227093764,17.9256321,2364.058546,1527.188291,0
10308,33,8.864961336,10.18930928,18.45592299,2410.472557,1517.905489,0
10308,34,11.23276062,10.15635738,16.11445523,2430.705179,1513.858964,0
10308,35,3.10588932,7.691479069,23.55243995,2610.15244,1477.969512,0
10308,36,11.30420465,14.80995818,18.8655108,2644.123164,735.5876836,1
10308,37,14.42359913,14.46140554,33.35386249,2924.596818,707.5403182,1
10308,38,9.560589568,8.824526481,17.51930375,2913.570371,708.6429629,1
10308,39,9.0980385,5.784883939,12.64386707,3086.025759,1382.794848,0
10308,40,9.499216941,12.77283964,24.22574526,3124.672201,1375.06556,0
10308,41,15.12051363,7.989836968,27.62138793,3110.81718,688.918282,1
10308,42,3.017706265,6.583636955,7.616091562,3264.054379,673.5945621,1
10308,43,12.02164879,3.789032299,19.69683854,3378.732192,1324.253562,0
10308,44,11.22717475,9.319512931,19.91419404,3798.370746,620.1629254,1
10308,45,8.779745981,7.418166696,24.5542819,3943.578496,1211.284301,0
10308,46,12.1372394,5.724213198,14.79364252,3954.357549,1209.12849,0
10308,47,14.25344426,12.18994264,27.95619384,3960.346366,1207.930727,0
10308,48,11.18570709,17.9632086,29.23614275,3960.213784,603.9786216,1
10308,49,18.968336,2.88459912,10.54105351,4089.618445,1182.076311,0
10309,0,23.48764341,7.222719734,26.38397443,20.70013255,1995.859973,0
10309,1,14.96382191,9.629178181,26.99061832,99.41349796,1980.1173,0
10309,2,15.43040296,9.755305272,21.24932752,101.4782552,1979.704349,0
10309,3,16.98527214,8.179989402,25.40785379,194.3383386,980.5661661,1
10309,4,13.99911374,15.02371195,20.46693629,308.170276,969.1829724,1
10309,5,5.445450285,6.47774967,16.44826139,489.1671419,1902.166572,0
10309,6,4.704710196,11.15066505,14.56056184,541.5725547,1891.685489,0
10309,7,21.68529001,7.464504293,26.36794445,615.0772221,938.4922778,1
10309,8,9.736343738,9.526174669,19.17145261,650.2852082,1869.942958,0
10309,9,20.45817966,7.454095364,28.24915057,768.1337846,923.1866215,1
10309,10,24.74566657,8.725261084,19.85315744,751.1247656,924.8875234,1
10309,11,7.381356984,8.349260846,17.87229569,912.2472897,908.775271,1
10309,12,7.465288511,6.452844416,14.12963698,944.1026816,905.5897318,1
10309,13,6.339157502,8.494022777,19.72874999,993.3268539,1801.334629,0
10309,14,14.58813931,6.815669015,14.88851463,1109.008791,889.0991209,1
10309,15,13.02995487,8.117980823,15.70373065,1210.537111,1757.892578,0
10309,16,13.54581117,10.40391553,24.96431669,1354.145085,864.5854915,1
10309,17,10.84310012,7.661645242,19.61293102,1382.725884,1723.454823,0
10309,18,11.51265585,10.82392576,25.96597077,1484.638259,851.5361741,1
10309,19,11.06159845,7.770499081,11.96239491,1815.902145,1636.819571,0
10309,20,18.8028598,9.059092038,18.07865386,1961.432882,1607.713424,0
10309,21,13.02818697,12.88511961,22.89424088,1961.091757,803.8908243,1
10309,22,5.307102109,13.00886108,19.81627084,2098.757434,1580.248513,0
10309,23,8.047849105,4.440849869,17.2250111,2123.883528,1575.223294,0
10309,24,15.79008878,10.15113812,25.32609754,2137.740524,786.2259476,1
10309,25,6.639563033,4.263309852,14.9814732,2127.364483,787.2635517,1
10309,26,11.55424364,12.74334983,23.45468016,2433.840946,1513.231811,0
10309,27,14.59040126,11.11364813,26.6834763,2433.958621,756.6041379,1
10309,28,15.17623618,3.91703912,15.33496761,2449.082384,1510.183523,0
10309,29,9.696063647,13.51087137,20.12228922,2543.440359,745.6559641,1
10309,30,7.399704083,6.524504978,22.96415586,2580.453531,1483.909294,0
10309,31,9.539625618,12.52393487,19.13293934,2705.146878,1458.970624,0
10309,32,8.796387544,8.912192843,22.8440308,2866.72517,1426.654966,0
10309,33,11.13327258,11.19365361,20.97944893,2935.179746,706.4820254,1
10309,34,7.062981235,14.96085641,18.07735687,3056.35029,694.364971,1
10309,35,9.517059235,8.482935432,25.24647,3188.821375,1362.235725,0
10309,36,13.65391698,9.042716428,18.35448958,3306.797391,669.3202609,1
10309,37,11.45845817,8.47904948,20.39681063,3467.868864,1306.426227,0
10309,38,6.326945056,7.473658553,19.49775175,3717.008644,1256.598271,0
10309,39,8.535212983,3.343451223,13.51688034,3739.834219,626.0165781,1
10309,40,11.40912848,8.716229376,26.57548995,3834.599124,616.5400876,1
10309,41,18.25966573,12.41653444,28.77980455,3846.756375,615.3243625,1
10309,42,6.788536232,4.35521617,20.9405002,3949.081506,605.0918494,1
10309,43,10.91403979,7.503775589,21.76576214,3965.548563,603.4451437,1
10309,44,13.15871103,12.56357013,16.69197054,4141.390871,1171.721826,0
10309,45,10.08023406,7.635559211,14.76192,4174.107841,582.5892159,1
10309,46,11.45202368,5.25935194,17.97609023,4210.799082,1157.840184,0
10309,47,7.399923779,12.87950366,20.50152526,4267.033301,1146.59334,0
10309,48,8.780382821,10.47715667,17.27772219,4289.624306,1142.075139,0
10309,49,3.553502407,12.3428809,19.88287252,4437.918203,556.2081797,1
10310,0,11.16317573,8.425486637,22.8531376,100.028977,1979.994205,0
10310,1,11.01809038,10.95890907,24.57809778,158.4670499,1968.30659,0
10310,2,12.90439701,13.55895123,18.91339472,196.4538653,1960.709227,0
10310,3,15.60151576,11.72878327,20.7952701,199.9154676,1960.016906,0
10310,4,12.68300061,4.262335195,20.38127459,207.5147594,979.2485241,1
10310,5,15.73119302,8.130832304,23.4420258,396.1501566,1920.769969,0
10310,6,-1.1920401,4.225099389,14.84216491,529.9157263,1894.016855,0
10310,7,2.216767424,6.072331951,12.37890268,742.2819656,1851.543607,0
10310,8,9.449281107,7.12951752,16.50426031,873.0099105,1825.398018,0
10310,9,7.493862988,7.950872932,19.522987,1023.882996,1795.223401,0
10310,10,13.26445701,9.877534699,20.32009755,1155.449169,884.4550831,1
10310,11,13.52648854,12.03201723,21.40955759,1287.182915,871.2817085,1
10310,12,12.85408286,10.71241882,24.45878188,1285.005341,871.4994659,1
10310,13,20.12964682,5.973525155,24.20505174,1467.197658,853.2802342,1
10310,14,19.37425341,8.225040448,18.93896312,1556.238318,1688.752336,0
10310,15,4.978989992,13.49182454,19.39156338,1548.500483,845.1499517,1
10310,16,10.83627734,5.717472942,24.59776124,1561.152473,1687.769505,0
10310,17,10.21575149,9.855858701,17.25795266,1630.509409,1673.898118,0
10310,18,5.093792492,6.896302756,14.25000391,1752.179638,1649.564072,0
10310,19,1.35536958,3.470513848,13.49177362,1765.755636,823.4244364,1
10310,20,0.446858823,11.34532326,18.03260023,1821.036806,817.8963194,1
10310,21,12.34271986,10.12411082,19.14116488,1853.924037,1629.215193,0
10310,22,7.113964792,14.47462782,26.12278358,1985.887431,1602.822514,0
10310,23,5.672367266,6.045821595,14.08410727,2006.481773,1598.703645,0
10310,24,11.65707064,12.04093691,26.55445211,2007.655022,1598.468996,0
10310,25,8.184829476,14.43774872,28.86185773,2107.265448,789.2734552,1
10310,26,20.80401766,12.04498086,26.22577525,2274.338191,772.5661809,1
10310,27,15.48130298,14.54220242,21.88724686,2345.618924,1530.876215,0
10310,28,6.877498012,8.179908287,15.65369855,2390.181685,1521.963663,0
10310,29,8.989375637,5.096035378,28.87456449,2614.773159,1477.045368,0
10310,30,15.54257491,9.160519952,23.48822309,2685.314997,731.4685003,1
10310,31,15.27701625,10.22141048,14.92585264,2744.982499,725.5017501,1
10310,32,15.06723117,6.855187127,18.79805724,3410.283424,1317.943315,0
10310,33,3.164094324,8.377138001,11.76407978,3394.731999,660.5268001,1
10310,34,2.259519623,5.74737381,17.39977095,3974.219091,602.5780909,1
10310,35,13.59401325,5.130459352,25.21633247,4125.863665,1174.827267,0
10310,36,10.64697887,9.888280386,21.58196888,4125.952977,587.4047023,1
10310,37,7.716018977,11.1115876,18.16268512,4162.107623,1167.578475,0
10310,38,19.93086424,14.35280921,27.06162625,4316.601239,568.3398761,1
10310,39,6.745076097,9.840484526,14.59366443,4359.201178,1128.159764,0
10310,40,9.623804586,6.579880177,21.80725358,4509.691139,1098.061772,0
10310,41,14.00224712,5.030887213,14.04833165,4532.029469,1093.594106,0
10310,42,5.682539384,12.24227897,14.00383965,4578.525878,542.1474122,1
10310,43,7.126293738,6.816186383,11.9383457,4656.50094,1068.699812,0
10310,44,18.65418191,10.48952161,23.83149966,4647.542292,535.2457708,1
10310,45,17.66854444,9.491257028,20.0376606,4635.938285,536.4061715,1
10310,46,14.04623098,12.57493534,23.48618694,4689.548467,531.0451533,1
10310,47,9.64162435,8.537448842,13.64060322,4804.557847,519.5442153,1
10310,48,9.900685566,4.521745636,14.96181878,4940.003811,1011.999238,0
10310,49,13.76793904,6.4749137,26.99294648,5168.660414,483.1339586,1
10311,0,18.86427288,10.28920175,26.61490338,14.76074548,1997.047851,0
10311,1,5.231076626,8.753394597,17.85237815,37.6489706,996.2351029,1
10311,2,7.219208132,9.33047376,15.35112391,142.5351645,985.7464836,1
10311,3,14.83461513,13.63952173,31.47464268,179.1953107,982.0804689,1
10311,4,12.78181697,8.741866263,18.66614625,254.8871996,1949.02256,0
10311,5,12.24999916,10.00926,18.5448206,309.3937909,969.0606209,1
10311,6,10.21962389,8.419312089,24.29800253,578.3008795,1884.339824,0
10311,7,8.44722981,10.77376353,22.7624548,660.0515294,933.9948471,1
10311,8,4.024870217,3.394343558,16.83219485,693.8325738,930.6167426,1
10311,9,9.746532418,7.876130717,16.24765757,1034.893792,896.5106208,1
10311,10,-6.123040817,5.032982308,13.44175524,1072.635968,1785.472806,0
10311,11,9.623320251,10.87343597,26.38699354,1256.426387,874.3573613,1
10311,12,12.87541642,8.402987239,16.09501527,1530.829025,846.9170975,1
10311,13,19.11174349,1.368639611,26.50158136,1545.364468,1690.927106,0
10311,14,12.84958179,10.40469115,19.84061495,1604.627707,1679.074459,0
10311,15,1.351936704,5.651401277,11.32980403,1586.947952,841.3052048,1
10311,16,11.48879061,7.984064712,10.25746543,1636.302317,1672.739537,0
10311,17,20.0673597,13.08056833,24.88690703,1767.649593,1646.470081,0
10311,18,7.32781506,7.821983632,22.54334061,1998.163867,800.1836133,1
10311,19,-0.970135065,8.202735344,20.53797646,2054.076425,1589.184715,0
10311,20,8.863389185,9.346572608,22.46541192,2065.514159,793.4485841,1
10311,21,12.1816105,13.53738033,22.32221386,2259.980699,1548.00386,0
10311,22,13.41644787,14.26674999,22.40860456,2241.054237,775.8945763,1
10311,23,12.13237282,12.22855442,28.41833705,2411.040193,758.8959807,1
10311,24,10.64357399,7.11724572,10.15642083,2644.118379,735.5881621,1
10311,25,11.74126529,6.362138142,13.95800055,2651.489739,1469.702052,0
10311,26,10.88546026,8.86495475,23.45001725,2655.475835,1468.904833,0
10311,27,0.254910907,8.786996872,16.7049725,2651.571032,734.8428968,1
10311,28,17.3436063,10.18921626,24.49866999,2709.700111,729.0299889,1
10311,29,3.563133494,12.07896019,22.5551421,2765.043403,1446.991319,0
10311,30,3.144307161,7.379317491,18.49900038,2969.333606,703.0666394,1
10311,31,25.50112741,4.430221015,25.42280692,3086.3442,691.36558,1
10311,32,12.90340412,8.023156375,16.63765033,3226.420568,677.3579432,1
10311,33,18.18190182,8.392520728,19.58781991,3381.460187,1323.707963,0
10311,34,8.689918462,6.265438323,15.55998907,3405.784812,1318.843038,0
10311,35,7.760834932,11.06201668,22.70052506,3428.197779,657.1802221,1
10311,36,6.66764297,8.982316291,15.38849561,3538.961914,1292.207617,0
10311,37,16.72897268,15.08197199,29.08422639,3694.830578,630.5169422,1
10311,38,18.15725845,13.55702693,21.24307712,3763.348102,623.6651898,1
10311,39,13.08529898,6.262776257,20.99415096,3808.876172,1238.224766,0
10311,40,5.482594523,10.16240052,17.86646982,3819.964113,618.0035887,1
10311,41,10.31605478,4.925843641,18.03038,4123.950074,1175.209985,0
10311,42,11.70678023,6.526170137,13.8263107,4295.774003,570.4225997,1
10311,43,-1.698889721,5.750082171,5.981812551,5047.859741,495.2140259,1
10311,44,8.711867601,15.09349565,26.24609865,5060.234431,987.9531139,0
10311,45,17.5804896,9.086184907,19.89927437,5103.557609,489.6442391,1
10311,46,10.24514661,8.08211349,19.46961969,5396.831559,460.3168441,1
10311,47,16.7019789,9.910717347,23.98344837,5561.960373,887.6079254,0
10311,48,1.795786269,7.615598137,11.5032237,5612.404342,877.5191315,0
10311,49,10.38599531,12.012935,15.43156535,5594.373014,440.5626986,1
10312,0,3.509386162,3.710563415,18.77601276,0,1000,1
10312,1,6.360317965,9.487886572,21.72973777,28.74036726,1994.251927,0
10312,2,11.38058353,8.115790549,23.3244715,301.3290826,1939.734183,0
10312,3,3.063626637,6.418930724,18.4644613,491.6586223,1901.668276,0
10312,4,9.829266178,10.81797234,14.41936151,594.5396099,940.546039,1
10312,5,9.88549867,5.242294858,17.10847749,679.6856775,932.0314322,1
10312,6,12.56846708,15.41450073,28.86993222,762.6327787,923.7367221,1
10312,7,2.846688308,3.977762102,25.46894313,781.8000021,1843.64,0
10312,8,12.91376443,11.03772752,25.49577304,768.9337241,923.1066276,1
10312,9,6.978054849,12.34517659,23.25415885,855.1329987,1828.9734,0
10312,10,11.11484159,5.626315952,26.00295142,931.2150006,906.8784999,1
10312,11,19.80957896,6.757500175,20.33183023,982.1208222,1803.575836,0
10312,12,2.693736788,6.49973051,15.12469438,1016.509842,898.3490158,1
10312,13,13.13226177,8.712794086,18.21253941,1076.617469,1784.676506,0
10312,14,14.25457007,12.58276965,30.42063954,1187.337718,881.2662282,1
10312,15,12.13173633,10.30111233,27.11026791,1312.221926,868.7778074,1
