id,time,variable,value
489,9, productionvolume,17.45729702
489,10, productionvolume,15.94353827
489,11, productionvolume,14.66294065
489,12, productionvolume,13.31526031
489,13, productionvolume,12.30741259
489,14, productionvolume,10.6521442
489,0, sensordata,396.5645698
489,1, sensordata,540.1169227
489,2, sensordata,818.7901429
489,3, sensordata,1025.6094
489,4, sensordata,1212.449078
489,5, sensordata,1277.684844
489,6, sensordata,1622.608799
489,7, sensordata,1687.597146
489,8, sensordata,2293.286835
489,9, sensordata,2469.524059
489,10, sensordata,2747.41446
489,11, sensordata,2909.805964
489,12, sensordata,3162.158331
489,13, sensordata,3219.598931
489,14, sensordata,3584.757807
489,0, temperature,5.772913227
489,1, temperature,9.881821106
489,2, temperature,10.92776909
489,3, temperature,10.7854244
489,4, temperature,13.07421139
489,5, temperature,2.056631016
489,6, temperature,14.1445479
489,7, temperature,14.79263361
489,8, temperature,12.49643686
489,9, temperature,5.49868467
489,10, temperature,7.597708359
489,11, temperature,8.276600733
489,12, temperature,9.490845211
489,13, temperature,9.634423246
489,14, temperature,10.25631341
489,0, treatment,1
489,1, treatment,0
489,2, treatment,1
489,3, treatment,1
489,4, treatment,1
489,5, treatment,0
489,6, treatment,1
489,7, treatment,0
489,8, treatment,0
489,9, treatment,0
489,10, treatment,1
489,11, treatment,1
489,12, treatment,1
489,13, treatment,0
489,14, treatment,1
490,0, humidity,21.66385258
490,1, humidity,24.00185621
490,2, humidity,29.28633653
490,3, humidity,15.20277238
490,4, humidity,11.99518969
490,5, humidity,19.17039899
490,6, humidity,24.70174432
490,7, humidity,21.22920648
490,8, humidity,22.14004169
490,9, humidity,18.97329516
490,10, humidity,12.2463451
490,11, humidity,8.496642516
490,12, humidity,16.19301049
490,13, humidity,18.28414016
490,14, humidity,19.5163343
490,0, intensityofuse,7.55042693
490,1, intensityofuse,9.145849434
490,2, intensityofuse,6.112026542
490,3, intensityofuse,11.78460594
490,4, intensityofuse,14.02440584
490,5, intensityofuse,13.77394996
490,6, intensityofuse,7.737236619
490,7, intensityofuse,8.932955592
490,8, intensityofuse,6.6349315
490,9, intensityofuse,10.5688141
490,10, intensityofuse,10.76821999
490,11, intensityofuse,9.058850649
490,12, intensityofuse,9.632305111
490,13, intensityofuse,11.64777014
490,14, intensityofuse,4.644541953
490,0, productionvolume,32.42356407
490,1, productionvolume,30.53199903
490,2, productionvolume,28.84157133
490,3, productionvolume,26.88933199
490,4, productionvolume,24.67922721
490,5, productionvolume,22.61395389
490,6, productionvolume,20.70705778
490,7, productionvolume,19.39474789
490,8, productionvolume,18.10901525
490,9, productionvolume,17.03584232
490,10, productionvolume,15.41201805
490,11, productionvolume,14.2312795
490,12, productionvolume,12.84520687
490,13, productionvolume,10.44115879
490,14, productionvolume,8.288199061
490,0, sensordata,272.9307798
490,1, sensordata,567.4695102
490,2, sensordata,780.0590896
490,3, sensordata,1153.141315
490,4, sensordata,1443.090522
490,5, sensordata,1836.781953
490,6, sensordata,2015.36453
490,7, sensordata,2245.518487
490,8, sensordata,2405.457681
490,9, sensordata,2563.131819
490,10, sensordata,2813.262768
490,11, sensordata,2976.803616
490,12, sensordata,3222.408454
490,13, sensordata,3645.24391
490,14, sensordata,3868.296372
490,0, temperature,12.61294907
490,1, temperature,12.1970506
490,2, temperature,8.362396648
490,3, temperature,17.60154642
490,4, temperature,6.475436553
490,5, temperature,5.678933597
490,6, temperature,14.94899826
490,7, temperature,14.85990536
490,8, temperature,14.01294504
490,9, temperature,2.574481959
490,10, temperature,7.484194981
490,11, temperature,7.100246098
490,12, temperature,12.30605046
490,13, temperature,10.61334395
490,14, temperature,13.71659631
490,0, treatment,0
490,1, treatment,0
490,2, treatment,0
490,3, treatment,0
490,4, treatment,1
490,5, treatment,1
490,6, treatment,1
490,7, treatment,1
490,8, treatment,1
490,9, treatment,0
490,10, treatment,1
490,11, treatment,1
490,12, treatment,0
490,13, treatment,0
490,14, treatment,0
491,0, humidity,14.15851654
491,1, humidity,20.25087188
491,2, humidity,19.26117613
491,3, humidity,20.42639081
491,4, humidity,20.57160807
491,5, humidity,18.44390723
491,6, humidity,21.06103617
491,7, humidity,19.5584831
491,8, humidity,15.18770945
491,9, humidity,28.35538233
491,10, humidity,9.910040277
491,11, humidity,19.05385672
491,12, humidity,21.70852579
491,13, humidity,8.89090371
491,14, humidity,20.3173539
491,0, intensityofuse,3.87789893
491,1, intensityofuse,13.96661628
491,2, intensityofuse,10.7669839
491,3, intensityofuse,7.174382211
491,4, intensityofuse,7.059974201
491,5, intensityofuse,9.214661166
491,6, intensityofuse,12.48537382
491,7, intensityofuse,11.00662818
491,8, intensityofuse,12.98916278
491,9, intensityofuse,10.16955945
491,10, intensityofuse,9.150035066
491,11, intensityofuse,13.32177646
491,12, intensityofuse,10.61290164
491,13, intensityofuse,10.15934121
491,14, intensityofuse,7.492807795
491,0, productionvolume,32.94061226
491,1, productionvolume,31.56729397
491,2, productionvolume,29.42129486
491,3, productionvolume,27.62420364
491,4, productionvolume,25.83382784
491,5, productionvolume,23.78828584
491,6, productionvolume,21.29410222
491,7, productionvolume,18.83599358
491,8, productionvolume,16.70785777
491,9, productionvolume,14.11995687
491,10, productionvolume,11.62638926
491,11, productionvolume,9.828992638
491,12, productionvolume,7.860054037
491,13, productionvolume,6.100500549
491,14, productionvolume,5.21069236
491,0, sensordata,117.8163217
491,1, sensordata,434.8420824
491,2, sensordata,794.5549751
491,3, sensordata,999.379623
491,4, sensordata,1250.472025
491,5, sensordata,1613.042222
491,6, sensordata,1998.727112
491,7, sensordata,2350.474815
491,8, sensordata,2637.167853
491,9, sensordata,3126.845087
491,10, sensordata,3385.238135
491,11, sensordata,3729.342127
491,12, sensordata,3979.207374
491,13, sensordata,4190.642461
491,14, sensordata,4301.456144
491,0, temperature,13.28231064
491,1, temperature,3.081679894
491,2, temperature,17.03672095
491,3, temperature,19.17595451
491,4, temperature,12.13469309
491,5, temperature,9.85474588
491,6, temperature,12.88203732
491,7, temperature,15.30937414
491,8, temperature,8.876535038
491,9, temperature,22.9115144
491,10, temperature,3.859875426
491,11, temperature,12.73008572
491,12, temperature,12.24167202
491,13, temperature,0.662167541
491,14, temperature,-4.960238351
491,0, treatment,1
491,1, treatment,1
491,2, treatment,1
491,3, treatment,0
491,4, treatment,0
491,5, treatment,0
491,6, treatment,0
491,7, treatment,0
491,8, treatment,0
491,9, treatment,0
491,10, treatment,1
491,11, treatment,1
491,12, treatment,0
491,13, treatment,1
491,14, treatment,1
492,0, humidity,19.83748858
492,1, humidity,16.50132984
492,2, humidity,28.99701698
492,3, humidity,17.96767784
492,4, humidity,28.28815015
492,5, humidity,14.59974713
492,6, humidity,17.18291617
492,7, humidity,28.04403215
492,8, humidity,21.98222349
492,9, humidity,24.07998564
492,10, humidity,15.66960037
492,11, humidity,18.50158048
492,12, humidity,19.62331592
492,13, humidity,28.52596195
492,14, humidity,16.84768379
492,0, intensityofuse,9.867734797
492,1, intensityofuse,8.510925318
492,2, intensityofuse,13.85284695
492,3, intensityofuse,8.877873228
492,4, intensityofuse,4.990414819
492,5, intensityofuse,6.542142014
492,6, intensityofuse,8.816848178
492,7, intensityofuse,7.998654158
492,8, intensityofuse,11.36156322
492,9, intensityofuse,10.15386406
492,10, intensityofuse,7.261646662
492,11, intensityofuse,8.952586454
492,12, intensityofuse,6.488291508
492,13, intensityofuse,14.84298895
492,14, intensityofuse,5.96922372
492,0, productionvolume,32.40430017
492,1, productionvolume,31.10192357
492,2, productionvolume,29.15902078
492,3, productionvolume,26.76285381
492,4, productionvolume,25.87319227
492,5, productionvolume,24.62435458
492,6, productionvolume,23.87917462
492,7, productionvolume,22.75222806
492,8, productionvolume,20.96819415
492,9, productionvolume,18.37800891
492,10, productionvolume,16.3333907
492,11, productionvolume,15.12837256
492,12, productionvolume,13.88201171
492,13, productionvolume,11.00379323
492,14, productionvolume,8.478482895
492,0, sensordata,278.7099497
492,1, sensordata,433.3355392
492,2, sensordata,879.1552183
492,3, sensordata,1091.988639
492,4, sensordata,1217.69862
492,5, sensordata,1394.995007
492,6, sensordata,1498.429969
492,7, sensordata,1732.924334
492,8, sensordata,2049.886994
492,9, sensordata,2436.710334
492,10, sensordata,2663.272455
492,11, sensordata,2857.174111
492,12, sensordata,3031.87033
492,13, sensordata,3666.9917
492,14, sensordata,3789.463431
492,0, temperature,8.850542938
492,1, temperature,3.952011706
492,2, temperature,12.76237715
492,3, temperature,6.920265722
492,4, temperature,12.0255492
492,5, temperature,4.197523156
492,6, temperature,5.102137928
492,7, temperature,12.82282512
492,8, temperature,12.10520846
492,9, temperature,15.82160242
492,10, temperature,6.392063393
492,11, temperature,6.015911201
492,12, temperature,9.065046043
492,13, temperature,19.34038322
492,14, temperature,-3.462713469
492,0, treatment,1
492,1, treatment,1
492,2, treatment,0
492,3, treatment,1
492,4, treatment,0
492,5, treatment,1
492,6, treatment,1
492,7, treatment,1
492,8, treatment,0
492,9, treatment,0
492,10, treatment,1
492,11, treatment,1
492,12, treatment,0
492,13, treatment,0
492,14, treatment,0
493,0, humidity,31.12064835
493,1, humidity,16.12458832
493,2, humidity,18.82294331
493,3, humidity,23.84532818
493,4, humidity,24.83269573
493,5, humidity,15.61671292
493,6, humidity,16.71411366
493,7, humidity,22.23199291
493,8, humidity,18.0316692
493,9, humidity,14.39807307
493,10, humidity,24.26202935
493,11, humidity,21.9039046
493,12, humidity,25.15412253
493,13, humidity,19.22752037
493,14, humidity,19.13736997
493,0, intensityofuse,9.607480812
493,1, intensityofuse,4.059696675
493,2, intensityofuse,8.810989881
493,3, intensityofuse,7.495154932
493,4, intensityofuse,10.24952096
493,5, intensityofuse,7.158843402
493,6, intensityofuse,7.468306955
493,7, intensityofuse,11.13714434
493,8, intensityofuse,11.36579162
493,9, intensityofuse,5.995972575
493,10, intensityofuse,8.926849284
493,11, intensityofuse,7.916651168
493,12, intensityofuse,8.989233533
493,13, intensityofuse,6.334614422
493,14, intensityofuse,7.029370692
493,0, productionvolume,32.05975014
493,1, productionvolume,30.36270966
493,2, productionvolume,29.07015896
493,3, productionvolume,27.58682708
493,4, productionvolume,26.01301424
493,5, productionvolume,24.92949238
493,6, productionvolume,23.71464245
493,7, productionvolume,21.80158145
493,8, productionvolume,20.15649976
493,9, productionvolume,18.97910302
493,10, productionvolume,17.66747492
493,11, productionvolume,16.35305324
493,12, productionvolume,14.65038945
493,13, productionvolume,13.2025601
493,14, productionvolume,12.0230002
493,0, sensordata,382.0749576
493,1, sensordata,562.3477188
493,2, sensordata,716.6045917
493,3, sensordata,1007.347284
493,4, sensordata,1251.306821
493,5, sensordata,1343.14364
493,6, sensordata,1542.463625
493,7, sensordata,1917.061941
493,8, sensordata,2109.292197
493,9, sensordata,2255.553113
493,10, sensordata,2496.571594
493,11, sensordata,2669.557797
493,12, sensordata,2935.325367
493,13, sensordata,3103.906602
493,14, sensordata,3289.193338
493,0, temperature,13.47176279
493,1, temperature,0.930981033
493,2, temperature,1.951388279
493,3, temperature,10.47173431
493,4, temperature,3.934733081
493,5, temperature,7.509428152
493,6, temperature,7.69083415
493,7, temperature,8.88410986
493,8, temperature,-2.127883612
493,9, temperature,7.580235175
493,10, temperature,16.35359109
493,11, temperature,6.528313497
493,12, temperature,12.81384105
493,13, temperature,8.77824541
493,14, temperature,11.76183562
493,0, treatment,1
493,1, treatment,0
493,2, treatment,0
493,3, treatment,1
493,4, treatment,1
493,5, treatment,0
493,6, treatment,0
493,7, treatment,1
493,8, treatment,1
493,9, treatment,1
493,10, treatment,1
493,11, treatment,0
493,12, treatment,0
493,13, treatment,0
493,14, treatment,1
494,0, humidity,14.86974932
494,1, humidity,23.63534179
494,2, humidity,23.6428249
494,3, humidity,21.04399814
494,4, humidity,25.16547135
494,5, humidity,21.51493154
494,6, humidity,14.50049381
494,7, humidity,26.12681848
494,8, humidity,23.89702377
494,9, humidity,22.04165082
494,10, humidity,24.38293447
494,11, humidity,16.63139094
494,12, humidity,22.39718719
494,13, humidity,25.04442319
494,14, humidity,19.98869719
494,0, intensityofuse,7.817918079
494,1, intensityofuse,11.74958481
494,2, intensityofuse,15.15438066
494,3, intensityofuse,12.73173949
494,4, intensityofuse,3.183525189
494,5, intensityofuse,16.40172323
494,6, intensityofuse,6.947487157
494,7, intensityofuse,9.489788483
494,8, intensityofuse,10.00569189
494,9, intensityofuse,10.61174093
494,10, intensityofuse,9.590407833
494,11, intensityofuse,8.037129038
494,12, intensityofuse,14.36772809
494,13, intensityofuse,12.48923426
494,14, intensityofuse,5.554056586
494,0, productionvolume,32.82265257
494,1, productionvolume,31.1482298
494,2, productionvolume,29.11417905
494,3, productionvolume,26.6358486
494,4, productionvolume,24.97412266
494,5, productionvolume,23.33369852
494,6, productionvolume,20.84989127
494,7, productionvolume,18.97806457
494,8, productionvolume,16.87760065
494,9, productionvolume,14.73868569
494,10, productionvolume,12.586422
494,11, productionvolume,10.85401269
494,12, productionvolume,9.099305588
494,13, productionvolume,6.585946327
494,14, productionvolume,5.077780702
494,0, sensordata,153.2042281
494,1, sensordata,502.3268314
494,2, sensordata,828.1761248
494,3, sensordata,1181.069295
494,4, sensordata,1326.693909
494,5, sensordata,1752.524318
494,6, sensordata,1992.508301
494,7, sensordata,2314.072327
494,8, sensordata,2622.647478
494,9, sensordata,2955.746814
494,10, sensordata,3268.326585
494,11, sensordata,3475.469608
494,12, sensordata,3862.737748
494,13, sensordata,4242.579187
494,14, sensordata,4328.54303
494,0, temperature,3.536562966
494,1, temperature,3.435447968
494,2, temperature,2.788441966
494,3, temperature,6.506364045
494,4, temperature,11.54993909
494,5, temperature,12.18507092
494,6, temperature,14.27808747
494,7, temperature,12.73080503
494,8, temperature,10.55161092
494,9, temperature,7.820840239
494,10, temperature,13.16432639
494,11, temperature,7.660536415
494,12, temperature,11.67574929
494,13, temperature,15.45412721
494,14, temperature,13.00225555
494,0, treatment,0
494,1, treatment,1
494,2, treatment,0
494,3, treatment,0
494,4, treatment,1
494,5, treatment,0
494,6, treatment,0
494,7, treatment,0
494,8, treatment,0
494,9, treatment,0
494,10, treatment,0
494,11, treatment,1
494,12, treatment,1
494,13, treatment,1
494,14, treatment,0
495,0, humidity,17.13935554
495,1, humidity,21.47773012
495,2, humidity,19.7517903
495,3, humidity,13.59768043
495,4, humidity,24.21634449
495,5, humidity,23.32207178
495,6, humidity,24.82721088
495,7, humidity,17.09143128
495,8, humidity,19.71374657
495,9, humidity,25.50618836
495,10, humidity,22.46354961
495,11, humidity,21.45037785
495,12, humidity,15.52397849
495,13, humidity,18.1162641
495,14, humidity,6.611745487
495,0, intensityofuse,2.516027429
495,1, intensityofuse,10.27627191
495,2, intensityofuse,10.33135054
495,3, intensityofuse,11.03421137
495,4, intensityofuse,9.079954066
495,5, intensityofuse,10.31923742
495,6, intensityofuse,12.97906823
495,7, intensityofuse,8.567170851
495,8, intensityofuse,12.34133497
495,9, intensityofuse,6.868393482
495,10, intensityofuse,5.914810273
495,11, intensityofuse,9.42422818
495,12, intensityofuse,8.512005592
495,13, intensityofuse,10.40324993
495,14, intensityofuse,10.36509866
495,0, productionvolume,32.77194555
495,1, productionvolume,31.56683326
495,2, productionvolume,29.58185266
495,3, productionvolume,27.96904947
495,4, productionvolume,25.85446213
495,5, productionvolume,23.53364091
495,6, productionvolume,21.01630764
495,7, productionvolume,19.02343633
495,8, productionvolume,17.27043591
495,9, productionvolume,15.47882883
495,10, productionvolume,14.4375526
495,11, productionvolume,12.42043795
495,12, productionvolume,11.07067227
495,13, productionvolume,10.05799514
495,14, productionvolume,8.519910923
495,0, sensordata,168.4163352
495,1, sensordata,395.9328412
495,2, sensordata,729.5113611
495,3, sensordata,955.3554983
495,4, sensordata,1288.305863
495,5, sensordata,1651.601865
495,6, sensordata,2043.505843
495,7, sensordata,2249.463258
495,8, sensordata,2621.500799
495,9, sensordata,2810.628211
495,10, sensordata,2952.65596
495,11, sensordata,3321.212654
495,12, sensordata,3440.674254
495,13, sensordata,3619.908618
495,14, sensordata,3824.118105
495,0, temperature,10.64630968
495,1, temperature,13.43947476
495,2, temperature,14.2328023
495,3, temperature,-2.514293701
495,4, temperature,10.96242311
495,5, temperature,14.6066799
495,6, temperature,11.03487823
495,7, temperature,3.657481731
495,8, temperature,15.74928345
495,9, temperature,19.29724015
495,10, temperature,8.409964191
495,11, temperature,14.98115409
495,12, temperature,14.29655075
495,13, temperature,6.032625848
495,14, temperature,6.626089227
495,0, treatment,1
495,1, treatment,0
495,2, treatment,1
495,3, treatment,0
495,4, treatment,0
495,5, treatment,0
495,6, treatment,0
495,7, treatment,1
495,8, treatment,1
495,9, treatment,1
495,10, treatment,0
495,11, treatment,1
495,12, treatment,1
495,13, treatment,0
495,14, treatment,0
496,0, humidity,16.88656294
496,1, humidity,23.21768864
496,2, humidity,14.70080874
496,3, humidity,11.73942348
496,4, humidity,24.25193433
496,5, humidity,22.21258973
496,6, humidity,24.78066427
496,7, humidity,26.43875797
496,8, humidity,10.97407032
496,9, humidity,16.95852364
496,10, humidity,16.76832379
496,11, humidity,34.79756688
496,12, humidity,27.39442981
496,13, humidity,22.30068681
496,14, humidity,25.74036859
496,0, intensityofuse,7.684864562
496,1, intensityofuse,9.538323474
496,2, intensityofuse,13.18593006
496,3, intensityofuse,8.750826441
496,4, intensityofuse,11.08037433
496,5, intensityofuse,9.564267857
496,6, intensityofuse,14.61419362
496,7, intensityofuse,7.147222292
496,8, intensityofuse,7.473961211
496,9, intensityofuse,4.467731352
496,10, intensityofuse,11.69435654
496,11, intensityofuse,11.3961478
496,12, intensityofuse,11.17773208
496,13, intensityofuse,6.092053877
496,14, intensityofuse,12.86042348
496,0, productionvolume,32.66477939
496,1, productionvolume,30.90518321
496,2, productionvolume,28.2632721
496,3, productionvolume,26.77895581
496,4, productionvolume,24.99418987
496,5, productionvolume,23.21197982
496,6, productionvolume,20.45890684
496,7, productionvolume,18.04370181
496,8, productionvolume,17.26062471
496,9, productionvolume,16.5573268
496,10, productionvolume,14.95603866
496,11, productionvolume,12.46894203
496,12, productionvolume,10.00573102
496,13, productionvolume,7.971325466
496,14, productionvolume,5.666298443
496,0, sensordata,200.5661819
496,1, sensordata,558.9808245
496,2, sensordata,962.0375457
496,3, sensordata,1072.77169
496,4, sensordata,1428.971348
496,5, sensordata,1675.084216
496,6, sensordata,2187.243733
496,7, sensordata,2399.645725
496,8, sensordata,2505.538311
496,9, sensordata,2588.25569
496,10, sensordata,2924.932713
496,11, sensordata,3334.38468
496,12, sensordata,3663.896015
496,13, sensordata,3944.706345
496,14, sensordata,4355.404122
496,0, temperature,3.149136206
496,1, temperature,14.46871294
496,2, temperature,5.259434989
496,3, temperature,4.281847722
496,4, temperature,7.454469561
496,5, temperature,7.873591013
496,6, temperature,4.816787743
496,7, temperature,14.59856572
496,8, temperature,12.68438444
496,9, temperature,18.06480399
496,10, temperature,10.8015928
496,11, temperature,5.97301575
496,12, temperature,9.314249372
496,13, temperature,15.88916855
496,14, temperature,7.845598781
496,0, treatment,1
496,1, treatment,0
496,2, treatment,1
496,3, treatment,0
496,4, treatment,1
496,5, treatment,0
496,6, treatment,0
496,7, treatment,1
496,8, treatment,1
496,9, treatment,0
496,10, treatment,0
496,11, treatment,0
496,12, treatment,0
496,13, treatment,0
496,14, treatment,0
497,0, humidity,22.75325517
497,1, humidity,20.29048744
497,2, humidity,22.19310772
497,3, humidity,22.80289904
497,4, humidity,25.63197855
497,5, humidity,18.43347627
497,6, humidity,20.25708088
497,7, humidity,20.33992395
497,8, humidity,18.07440862
497,9, humidity,27.14863328
497,10, humidity,18.7516291
497,11, humidity,11.04551152
497,12, humidity,31.58257155
497,13, humidity,9.848140446
497,14, humidity,26.99293136
497,0, intensityofuse,10.55545579
497,1, intensityofuse,10.54245814
497,2, intensityofuse,8.606379168
497,3, intensityofuse,4.674274267
497,4, intensityofuse,14.07860431
497,5, intensityofuse,10.09819844
497,6, intensityofuse,6.097320623
497,7, intensityofuse,11.18968834
497,8, intensityofuse,8.324143801
497,9, intensityofuse,10.95793256
497,10, intensityofuse,7.556741073
497,11, intensityofuse,9.913181737
497,12, intensityofuse,10.70687078
497,13, intensityofuse,10.66080503
497,14, intensityofuse,13.61652494
497,0, productionvolume,32.26390334
497,1, productionvolume,30.16143654
497,2, productionvolume,28.50713099
497,3, productionvolume,27.3197458
497,4, productionvolume,24.95852335
497,5, productionvolume,22.81052159
497,6, productionvolume,21.21219243
497,7, productionvolume,19.1445249
497,8, productionvolume,17.01759037
497,9, productionvolume,14.78796433
497,10, productionvolume,12.71756519
497,11, productionvolume,11.69647252
497,12, productionvolume,9.435239696
497,13, productionvolume,7.205319753
497,14, productionvolume,4.748101843
497,0, sensordata,320.8289977
497,1, sensordata,630.7400393
497,2, sensordata,890.4775807
497,3, sensordata,986.2259859
497,4, sensordata,1526.217009
497,5, sensordata,1708.399616
497,6, sensordata,1927.942654
497,7, sensordata,2328.699877
497,8, sensordata,2566.023011
497,9, sensordata,2997.587691
497,10, sensordata,3187.142752
497,11, sensordata,3379.326722
497,12, sensordata,3790.101369
497,13, sensordata,4048.302705
497,14, sensordata,4596.026235
497,0, temperature,19.01971642
497,1, temperature,5.500800979
497,2, temperature,16.61750596
497,3, temperature,7.741135969
497,4, temperature,6.955239142
497,5, temperature,6.646567769
497,6, temperature,13.26600713
497,7, temperature,12.66141144
497,8, temperature,5.474126839
497,9, temperature,14.22758655
497,10, temperature,13.12550273
497,11, temperature,2.651729365
497,12, temperature,19.97180783
497,13, temperature,2.121952037
497,14, temperature,14.49130062
497,0, treatment,0
497,1, treatment,1
497,2, treatment,1
497,3, treatment,0
497,4, treatment,1
497,5, treatment,0
497,6, treatment,0
497,7, treatment,0
497,8, treatment,0
497,9, treatment,0
497,10, treatment,1
497,11, treatment,0
497,12, treatment,0
497,13, treatment,1
497,14, treatment,1
498,0, humidity,17.3670025
498,1, humidity,14.26803197
498,2, humidity,24.3587132
498,3, humidity,16.42578103
498,4, humidity,17.87393019
498,5, humidity,21.50772095
498,6, humidity,17.24019671
498,7, humidity,17.5611691
498,8, humidity,21.46053893
498,9, humidity,17.80642195
498,10, humidity,13.28884546
498,11, humidity,18.11437554
498,12, humidity,13.8058793
498,13, humidity,23.02575929
498,14, humidity,18.44149472
498,0, intensityofuse,17.11781575
498,1, intensityofuse,5.51133207
498,2, intensityofuse,8.629205508
498,3, intensityofuse,10.24138585
498,4, intensityofuse,11.12781368
498,5, intensityofuse,9.775807544
498,6, intensityofuse,12.24787545
498,7, intensityofuse,11.99326016
498,8, intensityofuse,10.07027353
498,9, intensityofuse,5.708553812
498,10, intensityofuse,3.11180796
498,11, intensityofuse,10.19911844
498,12, intensityofuse,7.46060501
498,13, intensityofuse,15.08115583
498,14, intensityofuse,6.103329512
498,0, productionvolume,31.19713339
498,1, productionvolume,28.82178403
498,2, productionvolume,27.89239104
498,3, productionvolume,26.17979695
498,4, productionvolume,24.59826696
498,5, productionvolume,22.32103804
498,6, productionvolume,19.96354199
498,7, productionvolume,17.56152461
498,8, productionvolume,15.42544945
498,9, productionvolume,13.76249517
498,10, productionvolume,13.27365568
498,11, productionvolume,12.43709542
498,12, productionvolume,11.16907739
498,13, productionvolume,8.756171808
498,14, productionvolume,6.647938878
498,0, sensordata,640.8599823
498,1, sensordata,759.7088085
498,2, sensordata,938.1718201
498,3, sensordata,1207.889094
498,4, sensordata,1477.11703
498,5, sensordata,1826.571558
498,6, sensordata,2184.365845
498,7, sensordata,2614.548303
498,8, sensordata,2849.136132
498,9, sensordata,3022.115317
498,10, sensordata,3065.164103
498,11, sensordata,3262.595474
498,12, sensordata,3447.940656
498,13, sensordata,3975.313639
498,14, sensordata,4113.271753
498,0, temperature,10.12840371
498,1, temperature,5.728152209
498,2, temperature,8.766014123
498,3, temperature,12.11212092
498,4, temperature,13.4419629
498,5, temperature,14.78665829
498,6, temperature,7.988515632
498,7, temperature,24.99238952
498,8, temperature,13.83256567
498,9, temperature,14.6331777
498,10, temperature,4.447938775
498,11, temperature,7.696145633
498,12, temperature,8.662349965
498,13, temperature,11.90514585
498,14, temperature,14.56608089
498,0, treatment,1
498,1, treatment,1
498,2, treatment,0
498,3, treatment,1
498,4, treatment,0
498,5, treatment,0
498,6, treatment,1
498,7, treatment,1
498,8, treatment,0
498,9, treatment,1
498,10, treatment,1
498,11, treatment,1
498,12, treatment,1
498,13, treatment,1
498,14, treatment,1
499,0, humidity,25.37754789
499,1, humidity,20.88786011
499,2, humidity,16.40789295
499,3, humidity,22.63208882
499,4, humidity,24.61073557
499,5, humidity,26.87523982
499,6, humidity,24.66223487
499,7, humidity,22.85618017
499,8, humidity,19.16360684
499,9, humidity,24.36391314
499,10, humidity,17.79385614
499,11, humidity,15.24982137
499,12, humidity,25.86275289
499,13, humidity,15.12786874
499,14, humidity,18.57053508
499,0, intensityofuse,7.808775886
499,1, intensityofuse,12.4053426
499,2, intensityofuse,11.1737581
499,3, intensityofuse,11.2966917
499,4, intensityofuse,5.159183909
499,5, intensityofuse,10.78968031
499,6, intensityofuse,11.12312908
499,7, intensityofuse,8.804809325
499,8, intensityofuse,4.088757872
499,9, intensityofuse,5.598638713
499,10, intensityofuse,8.154168018
499,11, intensityofuse,7.205270356
499,12, intensityofuse,4.557097703
499,13, intensityofuse,12.34650933
499,14, intensityofuse,7.000845582
499,0, productionvolume,32.43659883
499,1, productionvolume,30.32842437
499,2, productionvolume,28.10374372
499,3, productionvolume,26.10678907
499,4, productionvolume,24.41333766
499,5, productionvolume,23.03567319
499,6, productionvolume,20.67576328
499,7, productionvolume,18.6450473
499,8, productionvolume,17.68031444
499,9, productionvolume,16.64110565
499,10, productionvolume,15.52371208
499,11, productionvolume,14.07811572
499,12, productionvolume,13.06044118
499,13, productionvolume,10.76294784
499,14, productionvolume,8.72976706
499,0, sensordata,269.0203502
499,1, sensordata,632.45234
499,2, sensordata,936.4245443
499,3, sensordata,1231.538734
499,4, sensordata,1444.459969
499,5, sensordata,1719.580234
499,6, sensordata,2077.690782
499,7, sensordata,2328.795029
499,8, sensordata,2446.46508
499,9, sensordata,2620.453693
499,10, sensordata,2798.90491
499,11, sensordata,2977.660373
499,12, sensordata,3166.415993
499,13, sensordata,3604.699656
499,14, sensordata,3776.370226
499,0, temperature,10.53326325
499,1, temperature,6.338150626
499,2, temperature,8.134490167
499,3, temperature,0.966591487
499,4, temperature,12.08223316
499,5, temperature,14.87419355
499,6, temperature,6.989100681
499,7, temperature,10.23918173
499,8, temperature,8.247802874
499,9, temperature,16.79125707
499,10, temperature,18.39538341
499,11, temperature,4.18130017
499,12, temperature,16.81815447
499,13, temperature,9.455871784
499,14, temperature,6.927516626
499,0, treatment,0
499,1, treatment,0
499,2, treatment,0
499,3, treatment,0
499,4, treatment,1
499,5, treatment,0
499,6, treatment,0
499,7, treatment,1
499,8, treatment,1
499,9, treatment,1
499,10, treatment,0
499,11, treatment,1
499,12, treatment,0
499,13, treatment,0
499,14, treatment,1
500,0, humidity,22.39689317
500,1, humidity,20.37589013
500,2, humidity,26.87637424
500,3, humidity,9.879240754
500,4, humidity,24.83682413
500,5, humidity,24.03487692
500,6, humidity,13.74377258
500,7, humidity,18.11679784
500,8, humidity,22.93979132
500,9, humidity,28.23454749
500,10, humidity,22.74517069
500,11, humidity,21.33908814
500,12, humidity,25.01803677
500,13, humidity,19.69952508
500,14, humidity,15.50050323
500,0, intensityofuse,14.82942965
500,1, intensityofuse,11.80221466
500,2, intensityofuse,12.2760298
500,3, intensityofuse,7.972130608
500,4, intensityofuse,10.30929789
500,5, intensityofuse,12.55403959
500,6, intensityofuse,5.718260115
500,7, intensityofuse,6.89293743
500,8, intensityofuse,12.58297613
500,9, intensityofuse,12.43906529
500,10, intensityofuse,9.177843713
