id,time,variable,value
24,9, productionvolume,3811.275361
24,0, sensordata,129.0419656
24,1, sensordata,73.39577136
24,2, sensordata,74.04799713
24,3, sensordata,458.0710876
24,4, sensordata,292.2388637
24,5, sensordata,24.1391786
24,6, sensordata,229.9040597
24,7, sensordata,97.75439341
24,8, sensordata,171.5974973
24,9, sensordata,94.36231953
24,0, temperature,10.08237994
24,1, temperature,9.997999046
24,2, temperature,9.572585396
24,3, temperature,9.588359098
24,4, temperature,10.12745525
24,5, temperature,10.26847054
24,6, temperature,10.53209408
24,7, temperature,10.1913532
24,8, temperature,10.36471636
24,9, temperature,10.35303315
24,0, treatment,0
24,1, treatment,0
24,2, treatment,0
24,3, treatment,1
24,4, treatment,1
24,5, treatment,1
24,6, treatment,0
24,7, treatment,0
24,8, treatment,1
24,9, treatment,0
25,0, condition,66.64408361
25,1, condition,145.7686382
25,2, condition,77.92163258
25,3, condition,221.605282
25,4, condition,178.6137031
25,5, condition,221.5599768
25,6, condition,598.7589226
25,7, condition,96.46453451
25,8, condition,398.1875906
25,9, condition,135.3016372
25,0, cumumulativeproduction,3865.029647
25,1, cumumulativeproduction,7400.525538
25,2, cumumulativeproduction,11244.39546
25,3, cumumulativeproduction,14486.28453
25,4, cumumulativeproduction,17877.50187
25,5, cumumulativeproduction,21245.97316
25,6, cumumulativeproduction,23283.73435
25,7, cumumulativeproduction,27106.63701
25,8, cumumulativeproduction,30023.57713
25,9, cumumulativeproduction,33710.54008
25,0, environment,20.36638915
25,1, environment,21.75800724
25,2, environment,19.7569755
25,3, environment,21.26682078
25,4, environment,18.55857719
25,5, environment,19.2460847
25,6, environment,21.10629386
25,7, environment,17.64693992
25,8, environment,18.92430675
25,9, environment,19.98457906
25,0, intensityofuse,5.013308836
25,1, intensityofuse,4.886574274
25,2, intensityofuse,5.276090541
25,3, intensityofuse,4.918977349
25,4, intensityofuse,5.497511641
25,5, intensityofuse,5.24694755
25,6, intensityofuse,4.835370862
25,7, intensityofuse,5.19442221
25,8, intensityofuse,4.994355638
25,9, intensityofuse,5.362383042
25,0, productionvolume,3865.029647
25,1, productionvolume,3535.495891
25,2, productionvolume,3843.869918
25,3, productionvolume,3241.889075
25,4, productionvolume,3391.217339
25,5, productionvolume,3368.471295
25,6, productionvolume,2037.761189
25,7, productionvolume,3822.902652
25,8, productionvolume,2916.940125
25,9, productionvolume,3686.962947
25,0, sensordata,67.48517652
25,1, sensordata,151.7440264
25,2, sensordata,78.06504121
25,3, sensordata,235.2546607
25,4, sensordata,180.4747821
25,5, sensordata,208.6567106
25,6, sensordata,583.561144
25,7, sensordata,88.54867377
25,8, sensordata,412.4741733
25,9, sensordata,156.5185263
25,0, temperature,9.60252111
25,1, temperature,9.431159298
25,2, temperature,9.763203949
25,3, temperature,9.39945935
25,4, temperature,10.7793324
25,5, temperature,10.29751285
25,6, temperature,9.377007669
25,7, temperature,10.66207329
25,8, temperature,10.0714867
25,9, temperature,9.867917721
25,0, treatment,1
25,1, treatment,0
25,2, treatment,0
25,3, treatment,0
25,4, treatment,0
25,5, treatment,0
25,6, treatment,1
25,7, treatment,0
25,8, treatment,1
25,9, treatment,1
26,0, condition,56.21058999
26,1, condition,89.89069024
26,2, condition,251.7152626
26,3, condition,297.3136913
26,4, condition,195.0730574
26,5, condition,57.89831048
26,6, condition,13.50235976
26,7, condition,93.7160065
26,8, condition,235.0982073
26,9, condition,232.5156642
26,0, cumumulativeproduction,3874.361539
26,1, cumumulativeproduction,7687.688179
26,2, cumumulativeproduction,10793.54885
26,3, cumumulativeproduction,13843.29834
26,4, cumumulativeproduction,17458.44658
26,5, cumumulativeproduction,21308.75034
26,6, cumumulativeproduction,25262.77871
26,7, cumumulativeproduction,29111.83322
26,8, cumumulativeproduction,32255.78279
26,9, cumumulativeproduction,35598.7108
26,0, environment,22.65328572
26,1, environment,17.30107491
26,2, environment,21.28938423
26,3, environment,18.36549243
26,4, environment,18.78372621
26,5, environment,20.21939104
26,6, environment,20.12700913
26,7, environment,20.94593869
26,8, environment,19.82269035
26,9, environment,19.47572603
26,0, intensityofuse,5.203263442
26,1, intensityofuse,5.262966941
26,2, intensityofuse,4.835310246
26,3, intensityofuse,5.417350563
26,4, intensityofuse,5.242661349
26,5, intensityofuse,5.258920602
26,6, intensityofuse,4.728968308
26,7, intensityofuse,4.784447422
26,8, intensityofuse,5.484209729
26,9, intensityofuse,4.76323547
26,0, productionvolume,3874.361539
26,1, productionvolume,3813.32664
26,2, productionvolume,3105.860668
26,3, productionvolume,3049.749493
26,4, productionvolume,3615.148235
26,5, productionvolume,3850.30376
26,6, productionvolume,3954.028374
26,7, productionvolume,3849.05451
26,8, productionvolume,3143.949566
26,9, productionvolume,3342.928014
26,0, sensordata,62.81923057
26,1, sensordata,93.33668012
26,2, sensordata,264.3288136
26,3, sensordata,310.8834317
26,4, sensordata,192.4258823
26,5, sensordata,74.84812022
26,6, sensordata,22.98581275
26,7, sensordata,75.47274525
26,8, sensordata,241.8993395
26,9, sensordata,237.3941194
26,0, temperature,9.744803729
26,1, temperature,10.65325634
26,2, temperature,9.517602981
26,3, temperature,9.800526095
26,4, temperature,10.62964729
26,5, temperature,9.620048055
26,6, temperature,9.858336043
26,7, temperature,9.626208421
26,8, temperature,10.0394632
26,9, temperature,9.901113432
26,0, treatment,1
26,1, treatment,1
26,2, treatment,0
26,3, treatment,1
26,4, treatment,1
26,5, treatment,1
26,6, treatment,0
26,7, treatment,0
26,8, treatment,1
26,9, treatment,1
27,0, condition,89.83127345
27,1, condition,130.2793994
27,2, condition,135.046872
27,3, condition,341.5403332
27,4, condition,52.04985571
27,5, condition,147.023952
27,6, condition,280.3814414
27,7, condition,90.6353067
27,8, condition,140.3629671
27,9, condition,232.8072383
27,0, cumumulativeproduction,3838.344807
27,1, cumumulativeproduction,7401.327438
27,2, cumumulativeproduction,11151.99248
27,3, cumumulativeproduction,13864.80722
27,4, cumumulativeproduction,17791.40444
27,5, cumumulativeproduction,21417.66081
27,6, cumumulativeproduction,24670.98285
27,7, cumumulativeproduction,28498.09146
27,8, cumumulativeproduction,32095.45552
27,9, cumumulativeproduction,35345.42321
27,0, environment,20.62556848
27,1, environment,20.53803536
27,2, environment,18.60059107
27,3, environment,18.61507613
27,4, environment,21.36124937
27,5, environment,20.39446346
27,6, environment,18.99728121
27,7, environment,21.00234131
27,8, environment,19.70077126
27,9, environment,17.73101546
27,0, intensityofuse,4.943440791
27,1, intensityofuse,4.775770469
27,2, intensityofuse,4.447693721
27,3, intensityofuse,5.266362966
27,4, intensityofuse,4.824151627
27,5, intensityofuse,5.295813457
27,6, intensityofuse,5.363126802
27,7, intensityofuse,5.459304453
27,8, intensityofuse,4.337746453
27,9, intensityofuse,4.91375097
27,0, productionvolume,3838.344807
27,1, productionvolume,3562.98263
27,2, productionvolume,3750.665043
27,3, productionvolume,2712.814737
27,4, productionvolume,3926.597221
27,5, productionvolume,3626.256371
27,6, productionvolume,3253.322039
27,7, productionvolume,3827.108611
27,8, productionvolume,3597.364059
27,9, productionvolume,3249.967693
27,0, sensordata,80.82759627
27,1, sensordata,138.1694281
27,2, sensordata,124.6674787
27,3, sensordata,341.9423116
27,4, sensordata,36.70138948
27,5, sensordata,136.0273837
27,6, sensordata,278.5613723
27,7, sensordata,86.4456944
27,8, sensordata,140.1326237
27,9, sensordata,217.0028557
27,0, temperature,9.688861966
27,1, temperature,9.300350203
27,2, temperature,10.5394504
27,3, temperature,10.70643154
27,4, temperature,9.723098322
27,5, temperature,10.3909726
27,6, temperature,11.04070113
27,7, temperature,9.834090389
27,8, temperature,9.820255187
27,9, temperature,10.72409587
27,0, treatment,0
27,1, treatment,1
27,2, treatment,1
27,3, treatment,1
27,4, treatment,0
27,5, treatment,0
27,6, treatment,1
27,7, treatment,0
27,8, treatment,0
27,9, treatment,1
28,0, condition,55.99710546
28,1, condition,154.197358
28,2, condition,93.11837163
28,3, condition,43.49614278
28,4, condition,237.86072
28,5, condition,23.43613581
28,6, condition,133.2121547
28,7, condition,195.1076798
28,8, condition,95.10096612
28,9, condition,297.8844748
28,0, cumumulativeproduction,3926.517116
28,1, cumumulativeproduction,7555.771587
28,2, cumumulativeproduction,11404.96844
28,3, cumumulativeproduction,15324.40336
28,4, cumumulativeproduction,18511.66718
28,5, cumumulativeproduction,22470.66743
28,6, cumumulativeproduction,26216.1185
28,7, cumumulativeproduction,29722.46738
28,8, cumumulativeproduction,33486.96451
28,9, cumumulativeproduction,36395.47458
28,0, environment,22.58232038
28,1, environment,19.43462205
28,2, environment,21.00503414
28,3, environment,21.56092078
28,4, environment,18.62717201
28,5, environment,19.79516595
28,6, environment,18.84306787
28,7, environment,16.89213722
28,8, environment,20.66769686
28,9, environment,19.16993537
28,0, intensityofuse,4.455119863
28,1, intensityofuse,5.054958675
28,2, intensityofuse,5.040745937
28,3, intensityofuse,4.789039676
28,4, intensityofuse,5.340940514
28,5, intensityofuse,5.531544593
28,6, intensityofuse,5.599671288
28,7, intensityofuse,5.230381589
28,8, intensityofuse,4.844116616
28,9, intensityofuse,5.321406194
28,0, productionvolume,3926.517116
28,1, productionvolume,3629.254471
28,2, productionvolume,3849.196858
28,3, productionvolume,3919.434919
28,4, productionvolume,3187.263814
28,5, productionvolume,3959.00025
28,6, productionvolume,3745.451068
28,7, productionvolume,3506.348884
28,8, productionvolume,3764.497131
28,9, productionvolume,2908.510072
28,0, sensordata,36.74144216
28,1, sensordata,143.8162076
28,2, sensordata,75.4015711
28,3, sensordata,40.28254032
28,4, sensordata,241.5250239
28,5, sensordata,20.49987479
28,6, sensordata,127.2744662
28,7, sensordata,188.4065083
28,8, sensordata,117.7514343
28,9, sensordata,291.479055
28,0, temperature,9.343942877
28,1, temperature,9.897371152
28,2, temperature,9.868974007
28,3, temperature,9.871207482
28,4, temperature,10.46644031
28,5, temperature,10.31699372
28,6, temperature,10.4861357
28,7, temperature,10.82250885
28,8, temperature,9.81424755
28,9, temperature,10.14384872
28,0, treatment,1
28,1, treatment,0
28,2, treatment,0
28,3, treatment,0
28,4, treatment,0
28,5, treatment,0
28,6, treatment,0
28,7, treatment,0
28,8, treatment,1
28,9, treatment,0
29,0, condition,79.33790894
29,1, condition,22.87910271
29,2, condition,167.712256
29,3, condition,141.5695108
29,4, condition,149.593809
29,5, condition,54.87813445
29,6, condition,232.3365903
29,7, condition,127.9174816
29,8, condition,97.04627979
29,9, condition,85.07951403
29,0, cumumulativeproduction,3785.589409
29,1, cumumulativeproduction,7740.145902
29,2, cumumulativeproduction,11439.09229
29,3, cumumulativeproduction,14932.05478
29,4, cumumulativeproduction,18646.88977
29,5, cumumulativeproduction,22559.81814
29,6, cumumulativeproduction,25740.097
29,7, cumumulativeproduction,29501.68413
29,8, cumumulativeproduction,33298.68995
29,9, cumumulativeproduction,37150.36006
29,0, environment,16.96405533
29,1, environment,23.07600027
29,2, environment,19.39904657
29,3, environment,20.86676071
29,4, environment,20.20258862
29,5, environment,17.47066099
29,6, environment,20.3929758
29,7, environment,18.44246054
29,8, environment,19.60171201
29,9, environment,19.55242712
29,0, intensityofuse,5.258973907
29,1, intensityofuse,5.061623522
29,2, intensityofuse,5.254202076
29,3, intensityofuse,4.637552929
29,4, intensityofuse,4.923245788
29,5, intensityofuse,5.29619929
29,6, intensityofuse,5.113204187
29,7, intensityofuse,4.715046158
29,8, intensityofuse,5.208028206
29,9, intensityofuse,5.261162437
29,0, productionvolume,3785.589409
29,1, productionvolume,3954.556493
29,2, productionvolume,3698.946385
29,3, productionvolume,3492.962491
29,4, productionvolume,3714.834995
29,5, productionvolume,3912.928371
29,6, productionvolume,3180.278856
29,7, productionvolume,3761.587127
29,8, productionvolume,3797.005825
29,9, productionvolume,3851.670105
29,0, sensordata,107.2052956
29,1, sensordata,22.72175356
29,2, sensordata,150.5268074
29,3, sensordata,132.8421496
29,4, sensordata,142.5825023
29,5, sensordata,43.53581429
29,6, sensordata,244.2852073
29,7, sensordata,119.2064365
29,8, sensordata,101.4970876
29,9, sensordata,74.16494765
29,0, temperature,10.52264974
29,1, temperature,9.710930527
29,2, temperature,10.13694867
29,3, temperature,10.06100752
29,4, temperature,10.12039105
29,5, temperature,11.13894603
29,6, temperature,9.889042679
29,7, temperature,10.79443403
29,8, temperature,9.727644428
29,9, temperature,10.34441204
29,0, treatment,0
29,1, treatment,0
29,2, treatment,1
29,3, treatment,0
29,4, treatment,1
29,5, treatment,1
29,6, treatment,1
29,7, treatment,1
29,8, treatment,1
29,9, treatment,1
30,0, condition,8.574887643
30,1, condition,209.6871033
30,2, condition,217.1582798
30,3, condition,171.7929548
30,4, condition,130.6974454
30,5, condition,134.7706226
30,6, condition,60.1331573
30,7, condition,145.2335823
30,8, condition,35.50667988
30,9, condition,130.369096
30,0, cumumulativeproduction,3989.058094
30,1, cumumulativeproduction,7377.635275
30,2, cumumulativeproduction,10596.85538
30,3, cumumulativeproduction,14157.09001
30,4, cumumulativeproduction,17903.79562
30,5, cumumulativeproduction,21626.28385
30,6, cumumulativeproduction,25505.80687
30,7, cumumulativeproduction,29224.58284
30,8, cumumulativeproduction,33157.65776
30,9, cumumulativeproduction,36754.27025
30,0, environment,20.41040748
30,1, environment,18.73454929
30,2, environment,20.57356377
30,3, environment,22.15373154
30,4, environment,21.7167076
30,5, environment,19.46929405
30,6, environment,20.14449403
30,7, environment,20.62503063
30,8, environment,19.94320426
30,9, environment,18.38924207
30,0, intensityofuse,5.483635052
30,1, intensityofuse,5.327440771
30,2, intensityofuse,4.789816219
30,3, intensityofuse,4.605668817
30,4, intensityofuse,4.990691867
30,5, intensityofuse,4.885429248
30,6, intensityofuse,4.879127085
30,7, intensityofuse,5.217200955
30,8, intensityofuse,4.715481764
30,9, intensityofuse,5.431784632
30,0, productionvolume,3989.058094
30,1, productionvolume,3388.57718
30,2, productionvolume,3219.220103
30,3, productionvolume,3560.23463
30,4, productionvolume,3746.705611
30,5, productionvolume,3722.48823
30,6, productionvolume,3879.523016
30,7, productionvolume,3718.77598
30,8, productionvolume,3933.074913
30,9, productionvolume,3596.612491
30,0, sensordata,5.470952814
30,1, sensordata,200.2192929
30,2, sensordata,216.2733923
30,3, sensordata,171.7158454
30,4, sensordata,126.6471947
30,5, sensordata,138.7558848
30,6, sensordata,60.23849179
30,7, sensordata,140.6120101
30,8, sensordata,33.46254332
30,9, sensordata,121.7681019
30,0, temperature,9.648797087
30,1, temperature,9.919678794
30,2, temperature,10.07986862
30,3, temperature,9.799895077
30,4, temperature,9.999813314
30,5, temperature,9.668271181
30,6, temperature,9.909146834
30,7, temperature,9.319509271
30,8, temperature,9.966042675
30,9, temperature,10.29040134
30,0, treatment,0
30,1, treatment,0
30,2, treatment,1
30,3, treatment,1
30,4, treatment,0
30,5, treatment,0
30,6, treatment,1
30,7, treatment,1
30,8, treatment,0
30,9, treatment,1
31,0, condition,112.8944331
31,1, condition,50.44019674
31,2, condition,110.1355014
31,3, condition,21.6059807
31,4, condition,291.6923158
31,5, condition,504.9178549
31,6, condition,77.54707834
31,7, condition,212.5190157
31,8, condition,311.5238397
31,9, condition,183.4104064
31,0, cumumulativeproduction,3781.390673
31,1, cumumulativeproduction,7704.382701
31,2, cumumulativeproduction,11329.87006
31,3, cumumulativeproduction,15313.49761
31,4, cumumulativeproduction,18505.24176
31,5, cumumulativeproduction,20622.22311
31,6, cumumulativeproduction,24452.20673
31,7, cumumulativeproduction,27755.70232
31,8, cumumulativeproduction,30681.8066
31,9, cumumulativeproduction,34003.32754
31,0, environment,19.98950308
31,1, environment,18.79914807
31,2, environment,21.1393048
31,3, environment,18.91775344
31,4, environment,19.52809874
31,5, environment,22.52607538
31,6, environment,19.80927062
31,7, environment,19.85075471
31,8, environment,21.96675203
31,9, environment,18.82210069
31,0, intensityofuse,5.76414855
31,1, intensityofuse,5.026361611
31,2, intensityofuse,4.893048369
31,3, intensityofuse,5.123765961
31,4, intensityofuse,5.08812524
31,5, intensityofuse,5.110093975
31,6, intensityofuse,5.319923088
31,7, intensityofuse,4.776307375
31,8, intensityofuse,5.32214564
31,9, intensityofuse,5.160216017
31,0, productionvolume,3781.390673
31,1, productionvolume,3922.992028
31,2, productionvolume,3625.487358
31,3, productionvolume,3983.627546
31,4, productionvolume,3191.744154
31,5, productionvolume,2116.981354
31,6, productionvolume,3829.983612
31,7, productionvolume,3303.495596
31,8, productionvolume,2926.104274
31,9, productionvolume,3321.520941
31,0, sensordata,109.3046635
31,1, sensordata,38.50398584
31,2, sensordata,118.686813
31,3, sensordata,8.18622703
31,4, sensordata,292.0688637
31,5, sensordata,521.5149881
31,6, sensordata,85.008194
31,7, sensordata,221.7138329
31,8, sensordata,313.6554847
31,9, sensordata,185.0333618
31,0, temperature,10.0125133
31,1, temperature,9.978672391
31,2, temperature,9.780676085
31,3, temperature,9.871549304
31,4, temperature,9.644397656
31,5, temperature,8.82069818
31,6, temperature,10.18015335
31,7, temperature,10.2551237
31,8, temperature,9.129443313
31,9, temperature,10.73734432
31,0, treatment,1
31,1, treatment,1
31,2, treatment,0
31,3, treatment,1
31,4, treatment,0
31,5, treatment,0
31,6, treatment,1
31,7, treatment,1
31,8, treatment,0
31,9, treatment,0
32,0, condition,164.6046678
32,1, condition,72.94754227
32,2, condition,7.03710938
32,3, condition,59.12438952
32,4, condition,258.699128
32,5, condition,244.5977099
32,6, condition,325.0813773
32,7, condition,319.0262783
32,8, condition,556.6693053
32,9, condition,479.04108
32,0, cumumulativeproduction,3694.500026
32,1, cumumulativeproduction,7503.645516
32,2, cumumulativeproduction,11469.92476
32,3, cumumulativeproduction,15287.52045
32,4, cumumulativeproduction,18341.27102
32,5, cumumulativeproduction,21689.82434
32,6, cumumulativeproduction,25048.93453
32,7, cumumulativeproduction,28014.16143
32,8, cumumulativeproduction,30047.8153
32,9, cumumulativeproduction,32197.48199
32,0, environment,19.37442242
32,1, environment,17.88656969
32,2, environment,20.69927068
32,3, environment,19.25879314
32,4, environment,18.87887555
32,5, environment,22.14023285
32,6, environment,21.06939338
32,7, environment,20.43478952
32,8, environment,19.59041996
32,9, environment,19.87748289
32,0, intensityofuse,4.454069128
32,1, intensityofuse,5.640952782
32,2, intensityofuse,4.926877914
32,3, intensityofuse,5.572422264
32,4, intensityofuse,5.18998303
32,5, intensityofuse,4.861165075
32,6, intensityofuse,5.602272176
32,7, intensityofuse,4.643457323
32,8, intensityofuse,4.299135796
32,9, intensityofuse,5.419222208
32,0, productionvolume,3694.500026
32,1, productionvolume,3809.14549
32,2, productionvolume,3966.279248
32,3, productionvolume,3817.595687
32,4, productionvolume,3053.750568
32,5, productionvolume,3348.553316
32,6, productionvolume,3359.110194
32,7, productionvolume,2965.226902
32,8, productionvolume,2033.653865
32,9, productionvolume,2149.666689
32,0, sensordata,152.7499871
32,1, sensordata,80.20560323
32,2, sensordata,16.86037591
32,3, sensordata,60.68664701
32,4, sensordata,248.1829832
32,5, sensordata,247.9904419
32,6, sensordata,320.4449031
32,7, sensordata,307.1260015
32,8, sensordata,567.3254379
32,9, sensordata,489.1389061
32,0, temperature,9.987441479
32,1, temperature,10.49055939
32,2, temperature,10.01873883
32,3, temperature,10.02347189
32,4, temperature,9.861765649
32,5, temperature,9.008303025
32,6, temperature,9.715258401
32,7, temperature,9.956137781
32,8, temperature,10.16453354
32,9, temperature,9.502696072
32,0, treatment,1
32,1, treatment,0
32,2, treatment,1
32,3, treatment,0
32,4, treatment,1
32,5, treatment,0
32,6, treatment,0
32,7, treatment,1
32,8, treatment,0
32,9, treatment,0
33,0, condition,128.4218332
33,1, condition,94.47041777
33,2, condition,116.2078103
33,3, condition,125.9152003
33,4, condition,110.8616991
33,5, condition,224.6540076
33,6, condition,588.2058941
33,7, condition,32.10384236
33,8, condition,210.1767971
33,9, condition,44.23955211
33,0, cumumulativeproduction,3760.768146
33,1, cumumulativeproduction,7598.25206
33,2, cumumulativeproduction,11298.42736
33,3, cumumulativeproduction,15076.99605
33,4, cumumulativeproduction,18785.35151
33,5, cumumulativeproduction,22159.42383
33,6, cumumulativeproduction,23976.8949
33,7, cumumulativeproduction,27899.00381
33,8, cumumulativeproduction,31495.41638
33,9, cumumulativeproduction,35433.60271
33,0, environment,18.75258264
33,1, environment,21.10007115
33,2, environment,21.73658504
33,3, environment,19.82587672
33,4, environment,18.79267576
33,5, environment,21.44560437
33,6, environment,18.21837751
33,7, environment,21.90680784
33,8, environment,20.5891669
33,9, environment,20.46474284
33,0, intensityofuse,5.220458484
33,1, intensityofuse,4.604214003
33,2, intensityofuse,5.239341473
33,3, intensityofuse,5.016644773
33,4, intensityofuse,5.419360802
33,5, intensityofuse,4.443525574
33,6, intensityofuse,5.143159819
33,7, intensityofuse,4.974990733
33,8, intensityofuse,5.403062653
33,9, intensityofuse,4.984030885
33,0, productionvolume,3760.768146
33,1, productionvolume,3837.483914
33,2, productionvolume,3700.175301
33,3, productionvolume,3778.568687
33,4, productionvolume,3708.355463
33,5, productionvolume,3374.072316
33,6, productionvolume,1817.471076
33,7, productionvolume,3922.108905
33,8, productionvolume,3596.412572
33,9, productionvolume,3938.186327
33,0, sensordata,119.615927
33,1, sensordata,81.25804281
33,2, sensordata,120.645428
33,3, sensordata,110.7156565
33,4, sensordata,102.8075729
33,5, sensordata,209.7095724
33,6, sensordata,572.9957899
33,7, sensordata,38.94554764
33,8, sensordata,201.7937138
33,9, sensordata,30.90683659
33,0, temperature,9.748435079
33,1, temperature,9.373306091
33,2, temperature,9.557161411
33,3, temperature,10.02156853
33,4, temperature,10.52308012
33,5, temperature,8.986082595
33,6, temperature,10.55391899
33,7, temperature,9.463467786
33,8, temperature,10.32109362
33,9, temperature,9.637687265
33,0, treatment,1
33,1, treatment,1
33,2, treatment,1
33,3, treatment,0
33,4, treatment,0
33,5, treatment,1
33,6, treatment,1
33,7, treatment,0
33,8, treatment,1
33,9, treatment,0
34,0, condition,16.01740113
34,1, condition,25.08476631
34,2, condition,120.8598169
34,3, condition,204.0458868
34,4, condition,301.2237558
34,5, condition,465.7322536
34,6, condition,237.2029463
34,7, condition,780.7572854
34,8, condition,634.143531
34,9, condition,106.5826136
34,0, cumumulativeproduction,3966.344453
34,1, cumumulativeproduction,7909.490071
34,2, cumumulativeproduction,11540.56101
34,3, cumumulativeproduction,14803.02225
34,4, cumumulativeproduction,18031.06611
34,5, cumumulativeproduction,20412.08064
34,6, cumumulativeproduction,23639.01148
34,7, cumumulativeproduction,24931.12028
34,8, cumumulativeproduction,26433.33989
34,9, cumumulativeproduction,30205.07927
34,0, environment,22.11065244
34,1, environment,20.77478748
34,2, environment,21.74072791
34,3, environment,18.84071915
34,4, environment,23.46134566
34,5, environment,22.05271091
34,6, environment,22.66925583
34,7, environment,21.45852196
34,8, environment,18.76233977
34,9, environment,23.43947487
34,0, intensityofuse,4.614279986
34,1, intensityofuse,4.797764295
34,2, intensityofuse,5.414491377
34,3, intensityofuse,4.692274174
34,4, intensityofuse,5.191589405
34,5, intensityofuse,4.821683521
34,6, intensityofuse,5.328136376
34,7, intensityofuse,4.66945917
34,8, intensityofuse,4.359819919
34,9, intensityofuse,5.019847225
34,0, productionvolume,3966.344453
34,1, productionvolume,3943.145617
34,2, productionvolume,3631.070941
34,3, productionvolume,3262.461242
34,4, productionvolume,3228.04386
34,5, productionvolume,2381.01453
34,6, productionvolume,3226.930832
34,7, productionvolume,1292.108802
34,8, productionvolume,1502.219611
34,9, productionvolume,3771.739376
34,0, sensordata,16.82777335
34,1, sensordata,28.42719127
34,2, sensordata,120.5673807
34,3, sensordata,200.3388858
34,4, sensordata,280.9214196
34,5, sensordata,470.4769673
34,6, sensordata,234.9192877
34,7, sensordata,783.8583248
34,8, sensordata,647.6679513
34,9, sensordata,114.130312
34,0, temperature,9.100356257
34,1, temperature,9.341766589
34,2, temperature,9.494801185
34,3, temperature,10.14067167
34,4, temperature,8.858748938
34,5, temperature,9.457138459
34,6, temperature,9.457311208
34,7, temperature,9.764470107
34,8, temperature,10.07575829
34,9, temperature,9.121295676
34,0, treatment,0
34,1, treatment,1
34,2, treatment,0
34,3, treatment,1
34,4, treatment,0
34,5, treatment,1
34,6, treatment,0
34,7, treatment,1
34,8, treatment,1
34,9, treatment,0
35,0, condition,65.81952879
35,1, condition,65.52055468
35,2, condition,47.52828121
35,3, condition,53.20028847
35,4, condition,217.5721892
35,5, condition,198.2511502
35,6, condition,190.4419922
35,7, condition,246.5014665
35,8, condition,3.611420752
35,9, condition,67.21289536
35,0, cumumulativeproduction,3858.557213
35,1, cumumulativeproduction,7735.407465
35,2, cumumulativeproduction,11659.35615
35,3, cumumulativeproduction,15411.75124
35,4, cumumulativeproduction,18688.63254
35,5, cumumulativeproduction,22183.20718
35,6, cumumulativeproduction,25454.93295
35,7, cumumulativeproduction,28587.20205
35,8, cumumulativeproduction,32567.16676
35,9, cumumulativeproduction,36451.615
35,0, environment,20.84736319
35,1, environment,20.0638242
35,2, environment,19.0819623
35,3, environment,20.34494263
35,4, environment,17.83143777
35,5, environment,20.43016028
35,6, environment,17.72633901
35,7, environment,18.58280876
35,8, environment,18.33958558
35,9, environment,21.32671495
35,0, intensityofuse,4.895071966
35,1, intensityofuse,4.743725964
35,2, intensityofuse,4.843358054
35,3, intensityofuse,4.360919902
35,4, intensityofuse,5.596179352
35,5, intensityofuse,5.029688201
35,6, intensityofuse,5.252039824
35,7, intensityofuse,5.239395741
35,8, intensityofuse,4.811474743
35,9, intensityofuse,4.927681668
35,0, productionvolume,3858.557213
35,1, productionvolume,3876.850252
35,2, productionvolume,3923.948681
35,3, productionvolume,3752.395097
35,4, productionvolume,3276.881299
35,5, productionvolume,3494.574638
35,6, productionvolume,3271.725773
35,7, productionvolume,3132.269097
35,8, productionvolume,3979.964711
35,9, productionvolume,3884.448242
35,0, sensordata,70.72139372
35,1, sensordata,53.52249987
35,2, sensordata,38.02565944
35,3, sensordata,72.7728771
35,4, sensordata,209.9113992
35,5, sensordata,185.4510692
35,6, sensordata,210.58206
35,7, sensordata,242.833016
35,8, sensordata,10.01764447
35,9, sensordata,57.7758791
35,0, temperature,9.491741946
35,1, temperature,10.51072599
35,2, temperature,10.30766128
35,3, temperature,9.977460617
35,4, temperature,10.02241621
35,5, temperature,9.671435264
35,6, temperature,10.37209448
35,7, temperature,10.48502952
35,8, temperature,10.18708392
35,9, temperature,9.497241331
35,0, treatment,1
35,1, treatment,0
35,2, treatment,1
35,3, treatment,1
35,4, treatment,0
35,5, treatment,1
35,6, treatment,0
35,7, treatment,1
35,8, treatment,0
35,9, treatment,1
36,0, condition,14.46723157
36,1, condition,183.8157375
36,2, condition,77.76669852
36,3, condition,149.3059892
36,4, condition,330.1029008
36,5, condition,25.38864915
36,6, condition,38.96711128
36,7, condition,13.0205588
36,8, condition,40.21652721
36,9, condition,186.932392
36,0, cumumulativeproduction,3950.042589
36,1, cumumulativeproduction,7370.689854
36,2, cumumulativeproduction,11103.08321
36,3, cumumulativeproduction,14793.14001
36,4, cumumulativeproduction,17774.40373
36,5, cumumulativeproduction,21713.81205
36,6, cumumulativeproduction,25633.34586
36,7, cumumulativeproduction,29593.53757
36,8, cumumulativeproduction,33512.69298
36,9, cumumulativeproduction,37046.05039
36,0, environment,17.14774271
36,1, environment,21.64986913
36,2, environment,19.24582189
36,3, environment,20.86898228
36,4, environment,20.05366612
36,5, environment,21.59746374
36,6, environment,18.66200409
36,7, environment,20.48773092
36,8, environment,14.69730083
36,9, environment,18.20689467
36,0, intensityofuse,5.006341637
36,1, intensityofuse,4.809742033
36,2, intensityofuse,5.095924575
36,3, intensityofuse,4.789483826
36,4, intensityofuse,5.03433154
36,5, intensityofuse,4.6358749
36,6, intensityofuse,5.349941952
36,7, intensityofuse,5.217061877
36,8, intensityofuse,5.716119321
