caseNumber,steps,temperature,intensityOfUse,humidity,sensorData,productionVolume,treatment
988,9,6.6438064,13.0201814,19.82398405,2763.417432,16.28674448,0
988,10,20.79622389,11.19711289,24.78291267,3333.623367,13.009864,0
988,11,15.67041715,15.34359317,31.05238256,4035.355083,8.770071833,0
988,12,6.866574805,5.608218876,18.95161887,4201.667,5.876593056,0
988,13,12.33255042,4.563793423,10.63534309,4337.114673,4.870727758,1
988,14,17.42809378,13.75679445,30.11275571,4782.331524,3.141182295,0
989,0,17.18023024,5.000433384,21.19610935,165.2753922,32.78241536,0
989,1,20.43487289,6.668274696,21.98713878,466.3785093,31.22782033,1
989,2,4.106229429,8.569064061,15.46443053,610.1810767,30.01880008,0
989,3,14.79174578,9.874821001,15.14123005,942.4265734,28.1579745,1
989,4,6.421736342,7.257052332,21.99969622,1124.062103,26.66533945,0
989,5,13.70224295,11.92269265,15.42205281,1497.341786,24.59532037,0
989,6,17.46181168,10.06377189,34.4778248,1922.614283,21.93347977,1
989,7,6.161956564,12.34514989,20.5016924,2184.258411,19.97406522,1
989,8,20.52778263,6.498335112,16.10427142,2348.878062,18.47615628,1
989,9,8.335450743,6.468295386,20.77351284,2439.719989,17.5973839,1
989,10,13.6241616,9.285193952,22.02174087,2703.508287,16.41615901,1
989,11,9.772459387,3.291210509,15.67922407,2791.006999,15.2598383,1
989,12,11.6205184,8.995945824,20.97338195,2970.808086,14.31025905,0
989,13,7.831081052,10.0937135,24.08538136,3226.924167,12.67422582,0
989,14,6.657403409,8.460242066,17.34429675,3481.05432,10.97340504,0
990,0,19.59447117,11.3418321,22.65062076,458.0275085,31.80657497,0
990,1,7.105130412,9.327641581,18.03190702,756.0328796,29.28646537,1
990,2,10.06716868,10.21919165,26.67765568,1031.474874,27.60140736,1
990,3,0.651786092,6.807672447,15.55954254,1076.050683,26.5884021,0
990,4,8.447854265,10.63996139,11.52771634,1385.483928,25.12821796,1
990,5,15.89692419,13.49656384,18.13030022,1796.691257,22.8933263,1
990,6,10.0915675,4.700482214,12.21988098,1913.045934,21.2196258,0
990,7,10.07087524,13.24556254,20.08593109,2330.204383,19.18916561,0
990,8,11.11180999,4.213546309,16.64209611,2501.683521,17.22704032,1
990,9,15.87510132,8.86467869,21.93365124,2720.406788,16.1439069,0
990,10,13.81338104,5.090680401,22.40323558,2959.616014,14.39992399,0
990,11,17.06001895,9.624524376,28.60018148,3317.759459,12.40874842,1
990,12,14.44552868,7.995524744,22.54391271,3456.761397,11.05318717,1
990,13,14.86635883,4.137499169,18.46721398,3525.131523,10.38754889,1
990,14,10.32577737,7.650551742,23.09097756,3685.245562,9.566579441,1
991,0,4.05309635,11.79419875,18.45560411,330.1870557,32.23270981,0
991,1,8.745644785,6.395302122,13.78039881,596.7824535,30.24343497,1
991,2,12.78196598,5.072336397,13.66404174,738.0337002,29.05594559,0
991,3,10.88811362,7.788720209,15.99057371,1026.102124,27.45288059,1
991,4,9.783119216,9.409413944,13.95519729,1203.590487,26.10245052,1
991,5,3.617937555,10.72960627,24.62228069,1449.719552,24.70025708,0
991,6,6.338381824,3.756394648,13.88937562,1560.329958,23.29983497,1
991,7,6.26796817,12.43126235,28.64158109,1847.368329,22.16068224,0
991,8,8.999558165,9.218891144,12.37755485,2120.909952,20.10573906,0
991,9,14.70003466,7.903488179,27.79521279,2400.608308,18.2616058,0
991,10,7.837120722,10.95341798,19.0962219,2698.057454,16.3377808,1
991,11,18.93816055,9.2496756,29.08954933,3009.986627,14.54362671,0
991,12,12.98000018,6.502320641,24.28724957,3214.818402,12.58398324,0
991,13,6.694636855,12.41364453,19.92448901,3602.692644,10.60829651,0
991,14,-3.598615714,9.207057788,13.1530095,3763.097758,8.780698661,1
992,0,9.761601539,9.587782711,20.41119633,271.6900754,32.42769975,1
992,1,9.527453743,7.666362171,18.83915779,416.6390637,31.16710066,0
992,2,2.718157303,-0.455438661,9.878674198,498.0423404,30.28439532,1
992,3,8.214469169,14.94613792,26.8484177,909.8887679,28.73971422,0
992,4,12.57017723,13.08402569,24.73225434,1312.566106,25.92515042,1
992,5,11.76664951,6.8733526,19.91079171,1439.214896,24.45193951,1
992,6,3.95654458,6.316875539,12.79342143,1484.163198,23.85714092,1
992,7,17.15697732,10.68106434,18.51821941,1767.221181,22.6853933,0
992,8,19.06443666,7.752291864,20.50040658,2020.353142,20.70808559,0
992,9,8.937034598,7.132629145,22.85850435,2271.434911,19.02737316,1
992,10,4.733582249,10.55920311,15.72537052,2472.567236,17.74640661,0
992,11,14.30350515,3.879828815,18.06153919,2661.001783,16.2214366,1
992,12,8.399287416,9.09632233,20.40692839,2888.517442,15.0286206,1
992,13,8.371480685,11.54025606,12.48822613,3118.304989,13.54436305,1
992,14,10.92714178,10.24775895,24.17400561,3360.029464,11.95074882,0
993,0,8.448909182,9.117006253,18.45825693,235.0710723,32.54976309,0
993,1,12.3520103,11.1469022,25.49132076,575.5061221,30.63140935,0
993,2,10.70087504,9.366491337,18.64896639,840.5930459,28.61300277,1
993,3,-1.72151881,4.142745647,13.94314948,877.729611,27.88746784,1
993,4,9.499614304,11.24091798,14.94277939,1176.311588,26.66011443,1
993,5,6.081632005,5.754256974,14.53111492,1244.274368,25.4431015,0
993,6,1.594046751,6.149616706,15.93507954,1409.313897,24.48803912,0
993,7,5.674256363,13.36544293,26.56484069,1765.695544,22.74996853,0
993,8,9.066029853,15.48991256,27.31700363,2331.90504,19.67466472,1
993,9,12.83215778,10.69357188,17.12126182,2600.448216,17.23846409,1
993,10,11.11278133,8.016873156,18.12756851,2736.650426,15.80150791,1
993,11,10.327177,5.542560829,23.10610579,2895.268555,14.80542545,0
993,12,3.782777413,6.837266263,14.08943955,3089.360479,13.38456989,0
993,13,-0.057755018,7.945571556,15.380988,3264.65234,12.1532906,1
993,14,9.074287764,4.780078336,19.81734416,3411.960787,11.23051308,1
994,0,11.8309414,8.367074664,17.34622882,214.8730594,32.6170898,1
994,1,4.523444235,7.924550655,23.70673943,401.7073205,31.40983745,0
994,2,18.9331575,8.451853831,28.72726456,699.6975638,29.66198372,1
994,3,14.64967203,12.74485193,21.20012771,1074.028388,27.70526407,1
994,4,8.196293897,7.733091787,25.90896051,1221.391011,25.98946214,0
994,5,2.739147917,10.15037203,14.71073451,1518.491357,24.20039211,1
994,6,15.19665951,11.95202404,25.52314191,1933.303046,22.01653166,0
994,7,14.87258636,8.533292276,29.19259469,2274.415279,19.30760559,1
994,8,13.74164328,8.612741456,23.86548986,2505.659721,17.73485359,0
994,9,9.447985102,10.2212423,16.69301969,2756.039699,15.79433526,0
994,10,4.183436812,3.377342445,12.63536021,2912.93738,14.43674307,1
994,11,10.94169587,14.28367239,21.36360665,3364.216353,12.54469334,1
994,12,2.301480174,7.702956771,22.54143241,3561.081507,10.51711182,0
994,13,12.12611285,9.984417116,18.26519245,3873.982543,8.549786502,0
994,14,7.832284903,10.03268992,27.50940311,4182.70028,6.477723924,0
995,0,7.956499958,7.305082661,16.03869274,215.2950703,32.6156831,1
995,1,4.226664273,16.77489724,20.49515898,726.4653908,30.29157288,0
995,2,12.03252764,6.065721209,17.7109033,894.9953519,27.92846419,1
995,3,13.33917947,7.256289615,21.7563842,1089.683019,26.94954118,1
995,4,20.8353754,13.72948856,19.50287272,1549.436906,24.76221736,0
995,5,10.37755132,12.57576008,13.30730833,1859.963605,21.96866496,1
995,6,1.972137388,5.215218527,17.28905641,1927.016186,20.96939509,1
995,7,9.407184049,8.910696415,13.82895048,2116.43813,20.03601008,0
995,8,2.942091046,12.03409352,15.27791042,2382.674229,18.33629214,1
995,9,10.34887035,5.558701087,21.41729285,2491.309418,17.31454154,1
995,10,8.974801421,13.9445326,24.50962021,2890.904736,15.59382472,1
995,11,9.603743167,7.99413073,22.33576397,3051.728985,13.81034834,1
995,12,7.571483946,7.203563471,17.138374,3220.118641,12.67525978,1
995,13,5.707137836,16.35946326,20.86594884,3686.101668,10.50185113,0
995,14,15.92863584,9.557884686,25.75444895,4091.755049,7.407144277,0
996,0,3.270576142,5.886923966,15.59488556,172.1540416,32.75948653,0
996,1,11.99107209,14.3792943,25.77294557,647.3837327,30.60154075,0
996,2,12.9625575,11.61874096,15.83806497,1032.529695,27.73362191,1
996,3,11.14953211,9.2567111,22.52558271,1224.856704,26.09644146,1
996,4,3.513926147,14.70355385,22.08182155,1569.117021,24.27356075,1
996,5,21.50902159,11.60047142,19.66075282,1915.228295,21.99265915,0
996,6,11.35310874,9.509036131,12.78019867,2195.961658,19.62936682,0
996,7,3.379586805,10.8833476,22.02752751,2495.387892,17.6955015,1
996,8,14.07073014,13.04010063,25.64797333,2903.395852,15.56794398,0
996,9,2.862887574,4.459055754,21.04074786,3038.671046,13.52644367,0
996,10,7.060231286,8.201096989,21.98933704,3288.757136,12.24190606,1
996,11,14.59957504,10.4931999,21.30747476,3612.167865,10.51582229,0
996,12,5.890074553,7.531295632,25.27371206,3842.490883,8.484470838,0
996,13,13.48719991,8.317259578,17.05620273,4160.312565,6.657321841,1
996,14,10.46542631,5.364247878,17.72294866,4318.620135,5.284483324,0
997,0,6.646928284,11.53815377,24.45446128,391.0837762,32.02972075,0
997,1,7.523924142,3.639599745,15.16622109,564.6309923,30.14761744,0
997,2,17.08697565,12.20244957,24.62334595,987.4898116,28.15959732,0
997,3,16.16206937,5.62613958,18.93440506,1161.526141,26.16994683,0
997,4,11.42570811,11.7939851,29.21110339,1566.298543,24.24058439,0
997,5,2.71973355,8.726105609,11.67659812,1765.757923,22.22647845,0
997,6,9.538222303,5.438092535,19.44134312,1956.654309,20.92529256,1
997,7,13.47295401,5.688390109,15.61260614,2035.527276,20.22522653,0
997,8,-1.988055176,11.69379689,17.69058791,2351.456117,18.71005536,1
997,9,4.128708266,12.46853998,22.89853813,2626.835505,16.92831594,1
997,10,13.73172994,2.486593633,12.28434155,2673.779557,15.89657394,1
997,11,7.600413142,10.79094738,24.12047968,2957.245599,14.75988119,0
997,12,9.435887241,10.58849551,25.42183662,3250.175709,12.64192897,0
997,13,10.28549975,8.700094767,22.00747425,3531.701535,10.72707585,1
997,14,18.9416458,7.276226353,21.87398595,3726.680878,9.397226126,0
998,0,12.70025212,7.854959078,21.43344724,264.4677673,32.45177411,0
998,1,7.991227614,9.120380144,20.14001742,509.5460439,30.7532873,1
998,2,0.92881337,14.0038502,22.43188788,871.5745085,28.97326202,1
998,3,15.04763622,10.11786415,16.81815197,1174.311782,26.76215803,1
998,4,6.321558153,2.554644529,18.68787008,1215.492682,25.61753407,0
998,5,5.09213784,5.908598325,18.10783498,1380.918151,24.67863056,1
998,6,11.72571393,2.552232233,22.97606399,1455.025331,24.04668933,0
998,7,10.03287605,9.397456553,22.6851476,1766.480543,22.59498042,1
998,8,9.065424292,6.792217669,25.04328853,1858.644307,21.5173507,1
998,9,11.4611144,3.969832846,23.44912787,1940.742003,20.9147274,0
998,10,6.727533654,12.97069163,16.56994755,2287.400719,19.23952426,1
998,11,21.48136142,12.77058985,29.78849976,2793.378152,16.61492008,1
998,12,8.376246158,9.388507146,18.95119265,3000.374969,14.34245738,0
998,13,18.86441903,8.887498625,20.25571149,3315.03145,12.2819786,0
998,14,3.242139602,6.103068702,14.77087481,3444.65984,10.80102903,1
999,0,0.406698344,7.037291167,16.92246742,219.9113521,32.60029549,1
999,1,18.52537061,12.95160227,19.57621647,686.8015405,30.40202291,0
999,2,8.217467795,2.742445625,20.371488,808.8779043,28.34773518,0
999,3,11.86696891,13.50266146,16.27182927,1185.902897,26.68406399,0
999,4,1.775207694,6.433420808,10.12511309,1340.617963,24.91159713,1
999,5,7.258189517,6.676256069,17.10083077,1512.771704,23.96328488,1
999,6,8.402191209,6.251070723,17.65946531,1627.859277,23.03687953,0
999,7,12.85494332,8.785361304,23.19685672,1903.178409,21.56320771,0
999,8,9.332651365,13.18722844,27.04640169,2428.365723,18.89485289,1
999,9,13.43716651,9.883189034,15.76619031,2645.167931,16.71359064,1
999,10,14.39028987,8.23701522,20.24118823,2860.655874,15.25990555,0
999,11,5.631673407,8.494343248,15.37457867,3133.42769,13.35305478,1
999,12,16.52083085,9.419067192,16.07046072,3444.017625,11.62756851,0
999,13,13.33027916,12.18180559,26.2440875,3848.155112,9.026090879,0
999,14,8.939290696,9.530309127,19.17136817,4135.422084,6.721409349,1
1000,0,14.31904118,4.595836549,16.58871395,179.9120659,32.73362645,0
1000,1,13.93835987,10.89211525,27.70400289,609.7588542,30.70109693,0
1000,2,14.13141194,9.375021533,22.11343133,898.5439813,28.30565721,0
1000,3,10.53589155,9.109308096,19.47789245,1194.738648,26.35572457,1
1000,4,9.57114123,2.444824892,25.94118688,1288.221725,25.32451737,0
1000,5,15.19678258,12.34817813,21.87128474,1780.379763,23.10466171,1
1000,6,6.804348089,10.01434224,15.66133666,2007.054525,20.99570743,0
1000,7,17.08693163,10.36737394,22.6022468,2381.557212,18.70462754,0
1000,8,14.71132947,10.77702181,23.71431241,2758.289143,16.20051215,0
1000,9,5.856215118,15.01733425,22.05842402,3188.730807,13.5099335,0
1000,10,8.84452034,10.42566271,12.59526845,3505.521921,11.01915757,0
1000,11,2.596495289,9.738786365,19.81118065,3727.257531,9.22406849,1
1000,12,4.358580883,12.52721055,20.29341472,4019.303482,7.699365407,0
1000,13,-0.152622961,9.920720701,14.8155449,4206.727101,5.913231393,1
1000,14,14.96473755,14.27168496,24.35494193,4722.163986,3.761623627,0
1001,0,9.551693727,11.09380842,29.38048736,392.2949269,32.02568358,1
1001,1,4.126465594,9.125820185,15.61415803,598.8449109,30.19489207,0
1001,2,16.50502629,2.302791297,24.65595876,823.3583266,28.59265587,1
1001,3,4.1139378,6.188483685,18.00105311,901.6927989,27.83772485,0
1001,4,12.13444397,7.759568285,17.01641317,1184.336574,26.37990209,0
1001,5,15.77627423,4.925089376,7.991160617,1343.13623,24.90842399,0
1001,6,-0.958851432,3.620648315,9.335918127,1478.986702,23.92625689,1
1001,7,7.170135827,8.801138128,22.36785441,1658.812267,23.0172347,0
1001,8,22.09959918,5.869207146,16.14717943,1864.22303,21.58988234,1
1001,9,5.961019793,9.93895609,19.38373115,2110.546907,20.31435178,0
1001,10,5.925494433,10.51818048,22.88484828,2394.819184,18.31544636,0
1001,11,10.88051881,17.03167516,29.2580453,3085.042919,15.06712632,0
1001,12,7.138787798,9.222092615,20.43567341,3341.099885,11.91285732,0
1001,13,1.844092464,5.066739422,14.68286543,3497.357343,10.53847591,0
1001,14,13.84016237,9.449220124,27.3483193,3852.528729,8.833713094,1
1002,0,4.861303,6.634975533,13.82409577,184.9649278,32.71678357,1
1002,1,10.38527776,9.659423028,27.49788752,513.7080739,31.1217442,1
1002,2,11.03909727,0.213798065,29.3306028,613.6302028,29.83479645,0
1002,3,11.02573713,11.67760644,20.87078748,988.9874263,27.99127457,0
1002,4,6.482246341,7.115122646,24.28434324,1252.876305,25.86045423,0
1002,5,15.27644086,11.81505308,22.99165926,1613.691099,23.77810865,0
1002,6,4.727248429,7.222970282,7.779621304,1776.655266,22.03217878,0
1002,7,9.127880115,3.337490882,22.8618512,1950.191578,20.91051052,0
1002,8,6.292356863,6.964202043,12.01788831,2120.876456,19.76310656,0
1002,9,5.300452929,7.058017605,10.94255134,2264.942037,18.71393836,1
1002,10,5.700405457,9.039476149,11.85008777,2442.335975,17.78517152,1
1002,11,13.11074472,17.43245131,30.79486657,3163.365889,14.77424388,0
1002,12,8.31758096,7.696247082,25.65880733,3369.549666,11.55694815,0
1002,13,14.4117209,9.337380822,22.17289984,3673.039836,9.858034994,1
1002,14,7.060587922,11.45073596,17.35129556,3962.108347,8.149054815,1
1003,0,4.777094598,6.905844644,11.57389918,192.491182,32.69169606,1
1003,1,11.56774243,6.657840837,24.49336774,382.8389002,31.47291578,0
1003,2,13.17935558,5.817079357,20.44598873,560.2052285,30.1898529,1
1003,3,1.458084369,11.26904244,20.25267589,739.7365904,29.23635247,0
1003,4,8.288074948,10.23374288,20.71968956,1061.704344,27.32853022,0
1003,5,6.281020241,5.866162973,18.73871115,1190.002777,25.82764293,0
1003,6,10.01138456,7.91365268,22.86478247,1439.442691,24.56851511,0
1003,7,3.854616849,7.44727603,13.10517302,1661.467005,22.99696768,0
1003,8,1.657645722,5.503802209,18.93946718,1780.723866,21.85936376,1
1003,9,8.371329365,10.96878307,15.26491614,2049.983177,20.7515359,0
1003,10,11.78645828,8.537255554,20.52167431,2303.194187,18.82274212,0
1003,11,5.858567453,7.156385451,16.7757036,2484.85337,17.37317481,1
1003,12,6.219742482,13.4186907,27.94745925,2927.729367,15.47198436,0
1003,13,7.035526229,6.35153715,7.076943418,3081.137703,13.30377643,1
1003,14,12.41617595,9.459797384,18.0098668,3311.809068,12.20683859,0
1004,0,13.11175359,11.71737578,19.78456211,382.0176322,32.05994123,1
1004,1,2.741028852,8.273588324,10.9185317,544.689064,30.39473044,1
1004,2,2.574033125,9.706132503,23.21283238,714.769309,29.30120966,0
1004,3,7.715245542,8.354181204,18.75147486,957.9131782,27.75772504,1
1004,4,11.46169095,11.92056253,20.20520135,1268.822452,26.12772762,0
1004,5,14.99591301,3.072951902,15.40873522,1406.275659,24.41633963,1
1004,6,9.79832112,8.646455489,16.77959584,1611.110461,23.49026583,0
1004,7,11.61548832,9.613846945,14.83011189,1912.101438,21.58929367,1
1004,8,10.67030337,6.007591995,18.72924095,2011.893677,20.44296767,0
1004,9,11.96570001,9.002972414,26.62669957,2246.913547,19.13730925,1
1004,10,17.06946946,8.085776477,27.54975528,2485.200922,17.84285438,1
1004,11,0.90376217,7.334355662,15.78107532,2577.194817,16.76504507,0
1004,12,12.8861612,8.158295907,16.65840063,2798.10565,15.41566511,1
1004,13,2.210326526,9.076610108,21.40486826,2950.983106,14.39324766,1
1004,14,15.4351143,11.04309286,32.64794922,3373.080182,12.43560682,0
1005,0,12.74543543,8.888707947,24.88898575,372.348018,32.09217327,0
1005,1,11.26250354,11.85064525,26.41265526,850.0706218,29.25860453,1
1005,2,11.84350212,6.396359781,17.64506032,950.7090936,27.65600726,0
1005,3,10.54266951,15.86797831,23.50336993,1585.278993,24.88003971,1
1005,4,14.87721684,5.178443969,18.65892373,1726.790109,22.58394163,0
1005,5,14.53744855,12.52821483,30.26612494,2163.981809,20.36409361,0
1005,6,9.88596391,11.83497502,15.21548121,2445.222683,17.96931836,1
1005,7,12.56320972,5.016020433,24.78408046,2563.249909,16.89628095,0
1005,8,5.413494705,9.75612947,12.28548863,2816.091254,15.40219613,1
1005,9,12.70467002,11.6617939,23.1319357,3149.23362,13.64048697,0
1005,10,8.70614897,12.38984216,23.17512501,3539.821709,11.03648223,0
1005,11,8.075808392,9.278212115,20.84585269,3852.484753,8.692311791,0
1005,12,9.807809717,10.39743881,19.98043784,4139.069951,6.694817654,0
1005,13,6.718936967,6.880303485,16.87753477,4348.521419,5.041362101,0
1005,14,2.889598467,11.18017592,19.70077282,4566.633504,3.616150256,1
1006,0,15.19546254,7.367589996,15.66676418,238.923135,32.53692288,0
1006,1,0.498083844,6.514459796,15.93917197,395.0507687,31.22008699,1
1006,2,7.84608249,10.89625289,19.13297723,589.3251129,30.21307904,0
1006,3,15.7113328,9.434389033,22.88304797,902.5833647,28.36030507,1
1006,4,18.05841697,6.760528421,24.98037621,1053.640502,27.06831801,1
1006,5,7.898253906,8.512770768,18.42048873,1167.189165,26.21261582,1
1006,6,10.87345126,16.58788599,28.51085402,1691.739231,24.0594346,0
1006,7,15.78239517,8.470373005,23.5499062,2048.50177,20.86586333,1
1006,8,18.71872235,10.85929514,24.89679143,2448.548613,18.64472211,1
1006,9,11.54642648,5.388720485,18.37202785,2550.623328,16.984052,0
1006,10,5.310136483,11.53883582,14.72940848,2839.333109,15.36681188,1
1006,11,20.47851212,4.516358559,13.64718848,2974.063474,14.1657238,1
1006,12,18.0329156,8.088546583,26.98348443,3242.586227,12.80349452,1
1006,13,5.497803183,8.759793727,26.50986283,3429.735418,11.38179015,1
1006,14,20.90184731,11.23276191,26.28890564,3730.423989,9.706726637,0
1007,0,5.577797102,10.16308738,17.23633719,244.3774525,32.51874182,0
1007,1,18.0264146,7.173733189,20.02895572,527.385674,30.76078958,1
1007,2,11.66420323,3.086900303,16.34930992,592.1715658,29.83756016,0
1007,3,19.8830858,8.68359379,24.25834347,940.6100966,28.22406113,1
1007,4,9.589337718,11.53830521,25.07126643,1221.137322,26.41884423,0
1007,5,15.90275412,8.2049803,19.32766762,1550.156157,24.0956884,0
1007,6,4.370202576,7.963669571,14.800374,1723.110411,22.42244477,1
1007,7,5.056260082,8.411478527,15.00650832,1908.893238,21.4473394,0
1007,8,22.05058198,8.693029148,25.18096836,2296.228476,19.31626095,1
1007,9,11.42561055,7.496764805,14.35558118,2434.349172,17.85839809,1
1007,10,8.233656749,11.13533129,22.05762479,2769.019457,16.24708963,1
1007,11,12.21187989,11.90516728,24.49989756,3156.656675,13.81402937,0
1007,12,8.595062326,13.04059715,23.09392697,3559.279499,10.94687942,0
1007,13,4.717201551,12.07013647,23.08290519,3875.048998,8.552238343,1
1007,14,8.262842416,10.74452332,25.91822778,4127.253667,6.929982465,0
1008,0,6.947971287,9.3881854,16.02696485,230.230619,32.56589794,0
1008,1,10.2909221,13.82850177,22.30499723,706.6654861,30.21034632,1
1008,2,10.06599236,2.006625031,17.79966617,755.957973,28.71869185,0
1008,3,18.19193941,6.970481051,25.62106295,1054.05354,27.29996162,0
1008,4,19.13381273,8.401561167,27.6053205,1446.251652,24.9989827,0
1008,5,14.33140227,9.770529041,20.6404843,1718.620627,22.78375907,0
1008,6,11.00207917,16.02003439,28.25724742,2414.304054,19.55691773,0
1008,7,10.22349305,9.932300589,18.2241272,2707.247368,16.26149526,1
1008,8,8.324972226,8.247197631,25.49452438,2910.093114,14.86246815,0
1008,9,-3.605215848,7.548714079,8.749365591,3080.687016,13.36406623,0
1008,10,6.151305032,12.94077776,16.19876625,3403.293632,11.72006451,0
1008,11,13.02216213,8.437325643,20.95623837,3643.482723,9.844078814,0
1008,12,10.63613838,11.52556062,16.79532436,3947.882062,8.028784051,1
1008,13,11.12104197,8.249906374,11.53960805,4079.437276,6.832793974,0
1008,14,17.68228942,12.74441147,23.41384685,4481.918022,4.79548234,0
1009,0,9.406051327,6.187830002,17.16569566,247.6761876,32.50774604,0
1009,1,1.010098501,2.341090698,9.342068811,378.9582842,31.24455176,0
1009,2,17.78606113,10.34630368,25.41370689,821.6115143,29.331434,1
1009,3,13.3095684,17.41080439,23.39229594,1354.950071,26.32387928,1
1009,4,7.392125709,6.52120332,14.62758314,1529.909412,24.05116674,1
1009,5,5.273228101,8.562939431,14.74874718,1652.104249,22.99893796,1
1009,6,11.2885004,11.51565526,17.86263028,1958.551156,21.45613001,0
1009,7,15.68553035,2.88189749,18.16326744,2133.538563,19.69303427,1
1009,8,11.96635483,8.881503595,24.18527434,2433.339706,18.33182761,0
1009,9,12.23982486,10.01161122,25.34122826,2838.949087,15.75903735,0
1009,10,5.934600539,4.843801201,11.39775212,2967.414483,13.9787881,1
1009,11,10.91839429,11.63208314,24.42647924,3304.700722,12.60732561,1
1009,12,8.144217437,5.157030435,8.502071336,3377.766857,11.30590284,1
1009,13,14.26967442,15.57276091,24.90703483,3953.40187,9.068614739,1
1009,14,7.207696988,7.227133315,24.97606822,4078.361742,6.807357318,0
1010,0,13.45140031,10.51893994,24.11247208,345.188582,32.18270473,0
1010,1,14.19042597,14.28357803,25.80364144,872.7039021,29.27369172,1
1010,2,9.86676502,7.650552228,21.41520525,976.3134423,27.50002158,0
1010,3,8.722414006,9.512913255,16.26120032,1266.891899,25.8559822,0
1010,4,4.4189343,6.272391005,17.43929393,1414.148207,24.39653298,1
1010,5,17.35570125,13.30475713,22.86336074,1881.559977,22.54885078,1
1010,6,6.918988307,4.971437362,16.49402711,1921.250854,20.9197581,1
1010,7,13.27040693,6.51597687,12.6338653,2008.176982,20.47037376,1
1010,8,14.51272774,5.22808607,23.40545349,2172.787614,19.59192247,0
1010,9,9.022274197,9.36088654,19.02732886,2445.466843,17.93915181,1
1010,10,13.92015431,9.994287508,23.93780681,2770.465321,16.20794255,0
1010,11,17.3765207,3.881412241,24.32907274,2949.062338,14.26824114,0
1010,12,10.06828263,10.22254206,24.74857399,3251.278699,12.66552987,1
1010,13,2.599130299,9.598120428,21.04198847,3443.030759,11.27185328,0
1010,14,10.06184616,9.616540981,22.88136628,3745.066278,9.373009876,0
1011,0,8.181118194,7.734051192,18.67426154,214.2094638,32.61930179,1
1011,1,5.82320871,10.9175838,20.29926572,517.5481884,31.0095115,1
1011,2,7.923850355,9.181210605,17.83885878,671.4266106,29.60267418,1
1011,3,17.82262937,9.946435076,17.0240657,969.3958364,28.10588741,0
1011,4,6.144021688,2.114048146,11.13365608,1061.284907,26.56439752,1
1011,5,11.77158807,6.482275501,21.9661783,1262.173905,25.76013673,1
1011,6,7.077419174,14.08257663,14.89595445,1555.612057,24.17319364,1
1011,7,0.46154062,11.67977576,15.27790491,1762.567847,22.50850713,1
1011,8,5.588601696,8.90823646,9.029833629,1898.965568,21.31737317,1
1011,9,3.696074129,5.815962534,20.03696622,2032.905036,20.40143317,1
1011,10,15.91738683,10.97638644,23.80532249,2354.290714,18.8796765,0
1011,11,6.387299225,7.284257429,12.28207196,2591.746368,16.84654306,1
1011,12,10.01542539,9.157016006,17.00008464,2811.920013,15.51773542,1
1011,13,15.38604465,8.462592558,22.01051022,3070.79114,13.91769608,0
1011,14,10.68014977,6.681684168,17.77621019,3300.456371,12.09584163,1
1012,0,16.28011868,10.98502851,26.01177434,396.1389062,32.01287031,0
1012,1,12.69361136,3.920210089,17.02848813,607.8937757,29.98655773,0
1012,2,7.830067709,1.633003253,16.2411063,700.9817907,28.97041478,0
1012,3,4.15229393,7.684306993,18.18669664,904.414266,27.98201314,0
1012,4,15.15976688,5.647037691,16.77746782,1083.678893,26.70635614,1
1012,5,18.31119553,9.702107142,22.70503339,1361.390672,25.41537047,1
1012,6,8.502605694,11.21119537,20.12878887,1654.94828,23.52598755,0
1012,7,2.146135004,4.499117795,19.48755935,1808.777381,21.78758113,1
1012,8,10.84814011,7.582121275,24.0099278,2032.387053,20.69858106,0
1012,9,8.280832722,6.502951168,17.34669529,2222.85712,19.14918609,1
1012,10,3.079459186,6.759986504,15.96746914,2338.52591,18.35081697,1
1012,11,-3.019020951,10.77578673,12.5893404,2589.506253,17.08429017,1
1012,12,10.08413524,5.277471391,9.337017755,2699.920794,15.8616055,1
1012,13,19.33068072,3.269646079,23.49119497,2828.431434,15.04211492,0
1012,14,9.67286157,10.04993337,13.32656065,3042.011307,13.76519086,1
1013,0,10.71186639,11.11147359,11.66399411,281.0545697,32.39648477,1
1013,1,10.60691228,10.95203886,19.34222439,558.7278777,30.6582531,0
1013,2,12.62399189,12.13837269,27.19918052,1044.431988,27.98946711,1
1013,3,10.21922009,2.613330242,18.84110767,1141.622558,26.31879363,1
1013,4,17.44501981,7.681224989,21.60385583,1396.352968,25.08177491,0
1013,5,17.17678519,9.055294096,22.70067123,1709.087828,22.98186401,0
1013,6,10.50222671,9.626020726,17.3157812,2019.78193,20.90376747,1
1013,7,16.20488693,7.984703868,22.19412477,2201.007806,19.49482824,0
1013,8,5.945072459,9.435508406,21.54369717,2496.268443,17.67574584,1
1013,9,12.57753216,5.958751379,23.95522276,2648.919145,16.43422333,0
1013,10,11.76658774,12.52709468,21.73062324,3122.0277,14.09684385,1
1013,11,10.90417708,8.338310115,27.78426468,3401.739903,11.85120626,1
1013,12,2.59247595,6.924828331,15.75876137,3476.339705,10.6753391,1
1013,13,9.400961177,6.352429137,18.34884552,3641.450763,9.815969128,0
1013,14,12.74053248,1.552134513,12.4830775,3795.012966,8.545120901,0
1014,0,12.50194166,9.30792614,26.91836504,329.4715384,32.23509487,0
